text,rate,number,rank,inform_tip 
机巧魔神,6.4,(481人评分),3614,"
13话 / 2009年4月2日 "
Vividred Operation,6.4,(991人评分),3615,"
12话 / 2013年1月10日 / 高村和宏 "
加速世界 -银翼的觉醒-,6.4,(770人评分),3616,"
1话 / 2012年9月13日 "
啦啦啦德玛西亚 第三季,6.1,(95人评分),3617,"
10话 / 2013年3月8日 "
家庭教師のおねえさん2 THE ANIMATION～Hの偏差値あげちゃいます～,6.2,(131人评分),3618,"
2话 / 2010年10月22日 "
埃罗芒阿老师,6.5,(3532人评分),3619,"
12话 / 2017年4月8日 "
火影忍者疾风传 剧场版 鸣人之死,6.4,(474人评分),3620,"
1话 / 2007年8月4日 "
我的朋友很少 第0话,6.4,(695人评分),3621,"
1话 / 2011年9月22日 "
笑颜,6.3,(162人评分),3622,"
1话 / 2003年4月1日 / 新海誠 "
ふくびき! トライアングル～美晴アフター～,6.3,(179人评分),3623,"
2话 / 2010-04-30 "
网球王子剧场版 二人的武士,6.3,(230人评分),3624,"
2005年1月29日 "
火影忍者剧场版 大活剧！雪姬忍法帖！！,6.4,(549人评分),3625,"
1话 / 2004年8月21日 / 岡村天斎 / 西尾鉄也 "
新少年黄飞鸿,5.9,(61人评分),3626,"
36话 / 1999 "
玩命游戏,6.1,(85人评分),3627,"
3话 / 2008年3月14日 / 葛谷直行 / 峰倉かずや "
AIR 剧场版,6.4,(727人评分),3628,"
2005年2月5日 / 出﨑統 / Visual Art's / Key "
ペットライフ テンゴロ編,6.2,(110人评分),3629,"
1话 / 2011/12/16 / 咲建郁生 / ゆっけ兄 "
青之驱魔师 OAD,6.2,(115人评分),3630,"
2话 / 2017年4月3日 "
野球少年,6.4,(280人评分),3631,"
11话 / 2016年7月14日 / 望月智充 / あさのあつこ / 草間英興 "
碧蓝幻想,6.4,(628人评分),3632,"
13话 / 2017年4月1日 "
HIGH SCORE,6.3,(161人评分),3633,"
8话 / 2011年11月28日 / 津山ちなみ "
黑白小姐 第三季,6.4,(405人评分),3634,"
13话 / 2015年10月2日 "
忧郁的物怪庵,6.4,(283人评分),3635,"
13话 / 2016年6月28日 / ワザワキリ / 影山あつこ "
ToHeart2,6.4,(307人评分),3636,"
14话 / 2005年10月3日 / 須藤典彦 / ToHeart2（AQUAPLUS） "
圣斗士星矢 神与神的激战,6.0,(67人评分),3637,"
1988年3月12日 "
美男高校地球防卫部LOVE！LOVE！,6.2,(154人评分),3638,"
12话 / 2016年7月7日 / 高松信司 / 馬谷くらり "
机动战士高达SEED MSV ASTRAY,6.2,(119人评分),3639,"
2话 / 2004年3月1日 / 谷田部勝義 "
打工小哥！,6.2,(132人评分),3640,"
13话 / 2018年1月5日 / 小田ハルカ "
平成警察,6.2,(117人评分),3641,"
6话 / 2013年4月11日 / 稲葉そーへー "
击败罪恶！！白领侠,6.0,(81人评分),3642,"
1话 / 2005年12月31日 / 谷口崇 "
血型君4,6.3,(234人评分),3643,"
12话 / 2016年1月11日 "
潜行吧！奈亚子 Remember My Love,6.4,(712人评分),3644,"
12话 / 2010年12月10日 / 谷東 / 逢空万太 "
亲爱一族,6.1,(84人评分),3645,"
13话 / 2004年7月10日 / PEACH-PIT『DearS』 "
漆黑的子弹,6.5,(2678人评分),3646,"
13话 / 2014年4月8日 "
告白实行委员会 告白预演,6.3,(162人评分),3647,"
1话 / 2014年1月29日 "
小恶魔女友,6.3,(170人评分),3648,"
2话 / 2013/12/20 "
棺姬嘉依卡 AVENGING BATTLE,6.4,(920人评分),3649,"
10话 / 2014年10月8日 "
蒙特,6.3,(163人评分),3650,"
2话 / 2003年3月18日 "
神偷奶爸3,6.3,(214人评分),3651,"
1话 / 2017年6月30日 / Pierre Coffin / Kyle Balda "
阴阳师·平安物语,6.2,(127人评分),3652,"
12话 / 2018年4月21日 / アミノテツロー / 王筠婷、鈴木奈都子 "
鬼父 Rebuild,6.4,(339人评分),3653,"
3话 / 2013年12月27日 "
名侦探柯南 追踪消失的钻石！柯南·平次VS基德,6.3,(223人评分),3654,"
1话 / 2006 "
名侦探柯南 目标是小五郎！！少年侦探团的秘密调查,6.3,(189人评分),3655,"
1话 / 2005 "
魔法小恶魔！,5.9,(68人评分),3656,"
75话 / 2011年10月10日 / 篠塚ひろむ "
夏色的砂时计,5.8,(55人评分),3657,"
2话 / 2004-04-23 "
爱吃拉面的小泉同学,6.4,(1020人评分),3658,"
12话 / 2018年1月4日 / 鳴見なる「ラーメン大好き小泉さん」（竹書房刊） "
竖笛与双肩书包 3☆,6.4,(375人评分),3659,"
12话 / 2013年7月1日 "
催眠術 2nd,5.8,(56人评分),3660,"
2话 / 2008/10/25 / 志水慎一 / BLACKRAINBOW / 舛舘俊秀 "
地狱刑事,5.9,(62人评分),3661,"
13话 / 2012年12月25日 / 今石洋之 "
零之使魔～三美姬的轮舞～OVA,6.4,(454人评分),3662,"
1话 / 2008年12月25日 "
Under The Dog,6.4,(354人评分),3663,"
1话 / 2016年8月1日 "
歌之王子殿下 真爱LEGEND STAR,6.1,(89人评分),3664,"
13话 / 2016年10月1日 "
潜行吧！奈亚动画,6.4,(794人评分),3665,"
9话 / 2010年3月15日 "
围棋少年2,6.0,(69人评分),3666,"
26话 / 2009年 "
我与美咲老师,6.2,(117人评分),3667,"
1话 / 2017-04-28 "
超级机器人大战OG THE ANIMATION,6.1,(102人评分),3668,"
3话 / 2005-10-05 / 川越淳 / 帕佈雷斯特 / 田中良 "
动画锻炼！EX,6.4,(594人评分),3669,"
12话 / 2015年10月12日 / 濁川敦 / 6 pack "
RE:人造人009,6.3,(217人评分),3670,"
2012年10月27日 / 神山健治 / 石ノ森章太郎 "
守护甜心!,6.4,(709人评分),3671,"
51话 / 2007年10月6日 / 安田賢司 / PEACH-PIT / 崔ふみひで "
月面兔兵器米娜,6.3,(204人评分),3672,"
13话 / 2007年1月13日 / 川口敬一郎 "
Play Play 昴宿星团 2,6.3,(174人评分),3673,"
13话 / 2018年1月9日 "
微笑的闪士,6.3,(191人评分),3674,"
12话 / 2004年10月14日 / 神志那弘志 "
锁链战记～赫克瑟塔斯之光～ 第1章,6.2,(134人评分),3675,"
2016年12月3日 "
C3 -魔方少女-,6.5,(2272人评分),3676,"
13话 / 2011年10月1日 / 水瀬葉月 "
人妻交姦日記,5.8,(54人评分),3677,"
2话 / 2009/07/10 / 中曽根 学 "
戦乙女ヴァルキリー あなたに全てを捧げます,6.0,(69人评分),3678,"
2话 / 2004-12-24 "
祝福的钟声 OVA,6.3,(184人评分),3679,"
1话 / 2011年3月30日 "
萝球社！,6.4,(1871人评分),3680,"
12话 / 2011年7月1日 / 草川啓造 / 蒼山サグ / 野口孝行 "
魔法少女什么的已经够了啦。,6.4,(752人评分),3681,"
12话 / 2016年1月11日 / 双見酔 "
黑岩射手,6.4,(2347人评分),3682,"
1话 / 2010年7月24日 / 吉岡忍 / huke / 松尾祐輔 "
2077日本锁国,6.4,(359人评分),3683,"
2007年8月18日 / 曽利文彦 "
ドロップアウト,6.2,(152人评分),3684,"
2话 / 2016/02/26 "
多田君不恋爱,6.4,(919人评分),3685,"
13话 / 2018年4月5日 "
犠母妹,5.8,(56人评分),3686,"
2话 / 2002/10/25 "
昨日青空,6.2,(151人评分),3687,"
1话 / 2018年10月26日 / 奚超 / 口袋巧克力 "
罪恶王冠,6.4,(6381人评分),3688,"
22话 / 2011年10月13日 / 荒木哲郎 "
怪兽娘～奥特怪兽拟人化计划～,6.0,(73人评分),3689,"
12话 / 2016年9月27日 / 芦名みのる / 円谷プロダクション "
夜樱四重奏,6.4,(541人评分),3690,"
12话 / 2008年10月2日 / 松尾衡 / ヤスダスズヒト / 菊池聡延 "
ChargeMan研,6.3,(210人评分),3691,"
65话 / 1974年4月1日 "
破天荒游戏,6.3,(221人评分),3692,"
10话 / 2008年1月4日 "
铁拳：血之复仇,6.2,(134人评分),3693,"
2011年9月3日 "
歌之王子殿下 真爱1000%,6.4,(1237人评分),3694,"
13话 / 2011年7月2日 / 紅ノ月歌音/ブロッコリー "
吸血鬼同盟,6.4,(1114人评分),3695,"
12话 / 2010年1月7日 / 新房昭之 / 環望 / 紺野直幸 "
旋风管家 Cuties,6.4,(760人评分),3696,"
12话 / 2013年4月8日 / 畑健二郎 "
相约七月祭,5.8,(57人评分),3697,"
1话 / 2018年8月3日 "
秦时明月之特别篇罗生堂下,6.1,(89人评分),3698,"
1话 / 2014年8月13日 "
圣斗士星矢 黄金的苹果,6.0,(78人评分),3699,"
1987年7月18日 "
妻中蜜 THE ANIMATION,6.0,(80人评分),3700,"
2话 / 2003年6月27日 "
宫河家的空腹 OAD,6.3,(173人评分),3701,"
1话 / 2013年10月26日 "
KERORO,6.1,(102人评分),3702,"
23话 / 2014年3月22日 "
从很久以前就喜欢你了。～告白实行委员会～,6.4,(435人评分),3703,"
2016-04-23 / 柳沢テツヤ / HoneyWorks "
奴隶兔与安东尼,6.3,(185人评分),3704,"
1话 / 2013年11月29日 / 荒木英樹 / 赤月みゅうと "
LoveLive! Sunshine!!,6.4,(1137人评分),3705,"
13话 / 2016-07-02 / 酒井和男 / 矢立肇 / 室田雄平 "
火之丸相扑,6.0,(90人评分),3706,"
24话 / 2018年10月5日 / 川田「火ノ丸相撲」（周刊少年ジャンプ连载） "
OVERLORD OAD,6.3,(311人评分),3707,"
1话 / 2016年9月30日 / 丸山くがね "
创圣的大天使,6.4,(619人评分),3708,"
26话 / 2005年4月5日 / 河森正治 / 河森正治 / 藤川太 "
如果有○○就好了。,6.2,(125人评分),3709,"
8话 / 2017年10月9日 "
吸血鬼骑士 Guilty,6.4,(1044人评分),3710,"
13话 / 2008年10月6日 / 樋野まつり（白泉社　「月刊LaLa」连载中） "
火影忍者疾风传 剧场版 火之意志的继承者,6.4,(487人评分),3711,"
2009年8月1日 / むらた雅彦 / 岸本斉史 / 西尾鉄也 "
同人WORK,6.2,(183人评分),3712,"
12话 / 2007年7月3日 / 八谷賢一 / ヒロユキ (芳文社「まんがタイムきらら」連載) / きみしま幾智 "
一骑当千 XTREME XECUTOR,6.3,(266人评分),3713,"
12话 / 2010年3月26日 / 大畑晃一 / 塩崎雄二（WANI BOOKS・月刊「COMIC GUM」连载） / りんしん "
T.P.樱,6.2,(124人评分),3714,"
2话 / 2011年1月27日 / CIRCUS "
超级机器人大战OG -The inspector-,6.3,(289人评分),3715,"
26话 / 2010-10-01 / 大張正己 / SR Produce Team "
魔塔大陆,5.9,(61人评分),3716,"
1话 / 2006年03月22日 "
漫喫ハプニング,6.3,(198人评分),3717,"
4话 / 2015年3月27日 "
东月西阳,5.9,(61人评分),3718,"
17话 / 2004年6月30日 "
秋之回忆 OVA,5.9,(61人评分),3719,"
3话 / 2001年11月21日 / よこた和（横田和）（1巻）、岡崎ゆきお（岡崎幸男）（2・3巻） / KID "
快乐方程式,5.9,(72人评分),3720,"
1话 / 1995-07-14 / 山口頼房 "
我们没有翅膀 OVA,6.4,(355人评分),3721,"
1话 / 2011-06-26 / Navel（『俺たちに翼はない』） "
女皇之刃 流浪的战士,6.4,(633人评分),3722,"
12话 / 2009年4月2日 / HobbyJAPAN / りんしん "
虹色时光,6.3,(208人评分),3723,"
24话 / 2016年1月10日 / 大久保富彦 / 水野美波「虹色デイズ」 "
架向星空之桥 OVA,6.3,(364人评分),3724,"
1话 / 2011年12月21日 "
永恒恋曲 ～Sweet Songs Forever～,6.0,(84人评分),3725,"
4话 / 2003年7月24日 "
火星异种 Bugs2号编,6.3,(278人评分),3726,"
2话 / 2014年8月20日 "
相思相爱笔记本,6.2,(139人评分),3727,"
2话 / 2013年2月22日 / フクダーダ "
炎之孕转校生,6.2,(152人评分),3728,"
3话 / 2006/10/27 "
无畏魔女,6.4,(504人评分),3729,"
12话 / 2016年10月5日 / 島田フミカネ&Projekt World Witches "
我相信我的女朋友,6.3,(189人评分),3730,"
1话 / 2011-08-26 "
帕罗的未来岛,6.2,(162人评分),3731,"
2014年3月1日 / 今井一暁 / 亀田祥倫 "
我家浴缸的二三事,6.4,(783人评分),3732,"
13话 / 2014年10月6日 / 青井小夜 / いときち "
淫妖虫,6.1,(106人评分),3733,"
2话 / 2006年10月31日 "
黑姬 桎梏之馆,6.1,(116人评分),3734,"
2话 / 2002/05/31 / 矢作由 / SPD "
黑魔女学园,6.3,(225人评分),3735,"
60话 / 2012年4月4日 / 石崎洋司 "
月影特工,6.4,(671人评分),3736,"
12话 / 2018年10月6日 / SORASAKI.F / 石野聡 "
12岁 第二季,5.7,(51人评分),3737,"
4话 / 2015年7月3日 "
魔法老师涅吉！,6.3,(366人评分),3738,"
26话 / 2005年1月5日 "
传颂之物 虚伪的假面,6.4,(1314人评分),3739,"
25话 / 2015年10月3日 / 元永慶太郎 / アクアプラス "
温泉巡礼,6.1,(103人评分),3740,"
1话 / 2012年11月28日 "
魔法女巫学院～我和老师的魔法课程,5.8,(56人评分),3741,"
2话 / 2007年6月22日 "
一击杀虫!! 小惠惠,6.2,(148人评分),3742,"
1话 / 2004-09-30 / 田中久仁彦 / 越智信次 "
龙与虎SOS～贪吃鬼万万岁～,6.3,(358人评分),3743,"
4话 / 2009年2月25日 "
超神学院,5.8,(57人评分),3744,"
10话 / 2013年12月6日 "
Love Live! OVA,6.4,(487人评分),3745,"
1话 / 2013年11月27日 "
特別病棟,5.9,(66人评分),3746,"
2话 / 2007/11/25、2008/03/25 "
完美小姐进化论,6.4,(540人评分),3747,"
25话 / 2006年10月3日 / ワタナベシンイチ / はやかわともこ（讲谈社“别册フレンド”连载） / 佐久间康子 "
文豪野犬,6.4,(1331人评分),3748,"
12话 / 2016年4月6日 / 五十嵐卓哉 / 朝霧カフカ・春河35「文豪ストレイドッグス」（ヤングエース / KADOKAWA） "
境界的彼方 -I'LL BE HERE- 过去篇,6.4,(844人评分),3749,"
2015年3月14日 "
精灵宝可梦XY-破坏之茧与蒂安希,6.2,(170人评分),3750,"
日本：2014-07-19、台湾：2014-08-29、美国：2014-11-08（Cartoon Network）等 "
不公正抽签 OVA,6.3,(200人评分),3751,"
3话 / 2004年12月22日 / 池端隆史 / 木尾士目 / 大河原晴男 "
歌之王子殿下 真爱REVOLUTIONS,6.3,(227人评分),3752,"
13话 / 2015年4月4日 "
直入高潮 欢迎来到生粹庄,6.2,(130人评分),3753,"
1话 / 2015/04/24 "
武装神姬 Moon Angel,6.3,(215人评分),3754,"
10话 / 2011年9月22日 / 小島正幸 / コナミデジタルエンタテインメント / 碇谷敦 "
精灵公主妮娜,6.1,(110人评分),3755,"
3话 / 2010年10月29日 / 小池あひる / リリス / 大頭蝶 "
金正恩奇遇记,5.9,(67人评分),3756,"
4话 / 2012-05-09 "
星际海盗,6.0,(78人评分),3757,"
12话 / 2006年7月3日 / 野中卓也 / ufotable "
黑白小姐 第二季,6.4,(579人评分),3758,"
13话 / 2015年7月3日 "
玛丽与魔女之花,6.4,(433人评分),3759,"
1话 / 2017年7月8日（日本）、2017年9月1日（台湾地区）、2017年12月7日（韩国）、2017年12月21日（香港地区）、2018年1月19日（美国）、2018年4月28日（中国大陆） / 米林宏昌 / Mary Stewart『The Little Broomstick（小さな魔法のほうき）』 "
怪兽酒场 干杯！,5.9,(68人评分),3760,"
26话 / 2015年7月7日 / 円谷プロダクション / GRAPE BRAIN・清水誠一郎（3D） "
天国少女,6.2,(149人评分),3761,"
39话 / 2009年4月5日 / 今千秋（第1话-第23话）→亀垣一（第24话-第39话） / 樹なつみ / 楠本祐子 "
翼神传说 间奏曲「她与她自己」,5.9,(72人评分),3762,"
1话 / 2003年8月7日 / 京田知己 / BONES、出渕裕 / 菅野宏紀 "
Innocent Blue,6.2,(134人评分),3763,"
2话 / 2005年11月25日 "
女神异闻录5 Dark Sun…,6.1,(126人评分),3764,"
1话 / 2018年12月30日 "
驱魔少年 HALLOW,6.3,(291人评分),3765,"
13话 / 2016年7月4日 / 星野桂 "
能继续奔跑下去真是太好了。,6.1,(106人评分),3766,"
4话 / 2018年10月8日 / 薄井将生 "
神曲のグリモワール THE ANIMATION,6.1,(103人评分),3767,"
2话 / 2014/11/28 "
魔界天使 第二季,6.0,(83人评分),3768,"
4话 / 2007-05-25 "
火影忍者疾风传 剧场版 鸣人、魔神与三个愿望,6.2,(146人评分),3769,"
2010年7月31日 "
公立海老栖川高校天闷部 OAD,6.2,(174人评分),3770,"
1话 / 2013年1月26日 "
名侦探柯南 传说中的球棒的奇迹,6.2,(166人评分),3771,"
1话 / 2012年4月27日 "
狼少女与黑王子 OAD,6.1,(106人评分),3772,"
1话 / 2015年4月24日 "
爆音少女!!,6.3,(348人评分),3773,"
12话 / 2016年4月4日 / 西村純二 / おりもとみまな（秋田書店「ヤングチャンピオン烈」連載） / 杉本功、仁井学 "
学園3～華麗なる悦辱～ THE ANIMATION,6.1,(119人评分),3774,"
2话 / 2011年3月18日 "
HHH トリプルエッチ,6.3,(277人评分),3775,"
4话 / 2010年11月26日 "
名侦探柯南 来自阿笠的挑战书！阿笠VS柯南&少年侦探团,6.2,(197人评分),3776,"
1话 / 2007 "
FORTUNE ARTERIAL -赤之约束- OAD,6.3,(329人评分),3777,"
1话 / 2011年2月26日 "
YU-NO,5.8,(62人评分),3778,"
4话 / 1998/10/23 / エルフ "
重力眩晕 序章,6.1,(129人评分),3779,"
1话 / 2016年12月25日 / 池田由美 "
一年级大个子二年级小个子,6.2,(185人评分),3780,"
2014年3月1日 / 渡辺歩 / 古田足日 / 金子志津枝 "
Rewrite 第二季,6.4,(1186人评分),3781,"
11话 / 2017年1月14日 / 天衝 / Visual Art's / Key / 野中正幸 "
魔术快斗1412,6.4,(455人评分),3782,"
24话 / 2014年10月4日 / 緒方浩美 "
宇宙海贼萨拉,6.3,(220人评分),3783,"
4话 / 2008年5月2日 / Black Lilith "
革命机Valvrave,6.4,(2415人评分),3784,"
12话 / 2013年4月11日 "
姐姐来了,6.4,(864人评分),3785,"
13话 / 2014年1月8日 / 安西理晃 "
杀戮公主,6.4,(460人评分),3786,"
6话 / 2007年3月28日 / 黒川智之 / 犬威赤彦 / 山下喜光 "
プリーズ・○○○・ミー！,6.2,(175人评分),3787,"
2话 / 2012-04-27 / プリーズ・レ○プ・ミー！（CLOCKUP） "
レイプ！レイプ！レイプ！,5.9,(79人评分),3788,"
3话 / 2008/10/17 "
梦幻馆,6.2,(152人评分),3789,"
2话 / 2003年3月21日 "
伯爵与妖精,6.3,(571人评分),3790,"
12话 / 2008年10月7日 / 谷瑞恵（集英社「コバルト文庫」） / 藤井まき "
足球骑士,6.2,(196人评分),3791,"
37话 / 2012年1月7日 / 原作・伊賀大晃／漫画・月山可也 "
超级机器人大战OG 圣战,6.2,(198人评分),3792,"
26话 / 2006-10-04 / 角銅博之 / SRプロデュースチーム / 池田裕治 "
神枪少女 -IL TEATRINO-,6.3,(418人评分),3793,"
13话 / 2008年1月7日 / 真野玲 / 相田裕 / 杉光登、小関雅、川島勝 "
永恒传说,5.7,(51人评分),3794,"
13话 / 2001年1月8日 / 豊田淳、名取佐和子 / NAMCO / 前田明寿、山冈信一 "
粗点心战争2,6.4,(757人评分),3795,"
12话 / 2018年1月11日 / 桑原智 / コトヤマ『だがしかし』 / 三浦菜奈 "
相对世界,6.0,(94人评分),3796,"
2话 / 2017年4月28日 / 櫻木優平 "
義母の吐息～背徳心に漂う母の色香～,5.9,(78人评分),3797,"
2话 / 2006年5月25日 "
きみはぐ,5.9,(75人评分),3798,"
2话 / 2009-05-25 "
淫笑う看護婦 THE ANIMATION,5.9,(74人评分),3799,"
2话 / 2007/10/26 "
小木乃伊到我家,6.3,(421人评分),3800,"
12话 / 2018年1月11日 / 空木かける（comico） "
后街女孩,6.4,(1305人评分),3801,"
10话 / 2018年7月3日 / ジャスミン・ギュ（講談社「ヤングマガジン」連載） "
新网球王子,6.4,(702人评分),3802,"
13话 / 2012年1月4日 "
鬼眼狂刀,6.3,(418人评分),3803,"
26话 / 2002年7月1日 / 西村純二 / 上条明峰 "
东京喰种,6.4,(4211人评分),3804,"
12话 / 2014年7月3日 / 石田スイ "
薄樱鬼 碧血录,6.4,(627人评分),3805,"
10话 / 2010年10月2日 / 山崎理 / オトメイト（アイディアファクトリー／デザインファクトリー） / 中嶋敦子 "
僵尸借贷,6.4,(590人评分),3806,"
13话 / 2007年7月3日 / 西森章 / PEACH-PIT / 佐藤千春 "
MM一族,6.4,(1532人评分),3807,"
12话 / 2010年10月2日 / 松野秋鳴（“MM一族!”シリーズ MF文库J／メディアファクトリー刊） "
愛姉妹・蕾…汚してください THE ANIMATION,5.7,(55人评分),3808,"
2话 / 2004/06/25 "
半田君,6.3,(486人评分),3809,"
12话 / 2016年7月7日 / 吉野五月（ヨシノサツキ） "
もけもけ大正電動娘ARISA,5.8,(56人评分),3810,"
2话 / 2005年5月27日 "
乳色吐息,6.2,(182人评分),3811,"
2话 / 2014/05/30 / ごばん "
都合のよいセックスフレンド？,6.2,(163人评分),3812,"
4话 / 2012/11/30 "
在下坂本，有何贵干？,6.4,(3656人评分),3813,"
13话 / 2016年4月7日 / 高松信司 / 佐野菜見『坂本ですが？』（KADOKAWA「ハルタ」連載） "
浮浮啾啾,6.1,(135人评分),3814,"
1话 / 2012年3月19日 / 川又浩 "
圣痕炼金士OAD 女帝的肖像,6.0,(92人评分),3815,"
1话 / 2010年10月20日 / 金子ひらく / 吉野弘幸×佐藤健悦 "
名侦探柯南 来自伦敦的秘密指令,6.3,(302人评分),3816,"
1话 / 2011年6月23日 "
猫咪日常,6.4,(606人评分),3817,"
12话 / 2017年1月8日 / 平池芳正 / たらばがに / 大島美和 "
只要你说你爱我 OAD,6.2,(165人评分),3818,"
1话 / 2013年7月24日 "
流★星LENS,5.7,(52人评分),3819,"
1话 / 2012年3月18日 "
巨乳人妻女教师催眠,6.1,(143人评分),3820,"
2话 / 2016/01/22 / 雷火剣 "
闪乱神乐 ESTIVAL VERSUS -泳装满载的前夜祭-,6.0,(103人评分),3821,"
1话 / 2015年3月26日 / 高木謙一郎 "
euphoria,6.4,(637人评分),3822,"
6话 / 2011年12月22日 / CLOCKUP "
飯塚先輩×ブレザー ―姉キュン！より― THE ANIMATION,6.1,(121人评分),3823,"
1话 / 2016/11/04 "
战姬绝唱SYMPHOGEAR,6.4,(1095人评分),3824,"
13话 / 2012年1月6日 "
SHUFFLE!,6.4,(763人评分),3825,"
24话 / 2005年7月7日 "
尸体派对 Tortured Souls,6.4,(1010人评分),3826,"
4话 / 2013年7月24日 / 岩永彰 / 祁答院慎 / 田中誠輝 "
诱惑,6.0,(89人评分),3827,"
2话 / 2003年7月25日 "
淫落的血族2,6.3,(336人评分),3828,"
2话 / 2011年7月29日 "
満淫電車,6.0,(102人评分),3829,"
3话 / 2005年5月27日 "
独占我的英雄,6.3,(272人评分),3830,"
12话 / 2017年7月8日 / ありいめめこ（月刊「gateau」連載/一迅社） "
锁链战记～赫克瑟塔斯之光～ 第2章,6.0,(90人评分),3831,"
2017年1月14日 "
漂亮爸爸,6.3,(248人评分),3832,"
2话 / 2008年1月25日 / 愚痴蓝 / 高城リョウ "
法外制裁者 OAD,6.0,(102人评分),3833,"
3话 / 2012年12月17日 "
Angolmois 元寇合战记,6.2,(182人评分),3834,"
12话 / 2018年7月10日 "
暗夜起源,6.0,(84人评分),3835,"
24话 / 2006年7月29日 / 竹内啓雄 / 飯田譲治 "
陰陽師 妖かしの女神～淫乱呪縛～,5.7,(57人评分),3836,"
2话 / 2009/11/25 / ティーレックス "
妹汁,6.1,(136人评分),3837,"
2话 / 2003/11/25 / アトリエかぐや "
戦乙女ヴァルキリー2,5.8,(63人评分),3838,"
3话 / 2008/09/26 "
那年那兔那些事儿 第三季,6.0,(94人评分),3839,"
12话 / 2016年9月30日 / 逆光飞行 "
品酒要在成为夫妻后,6.4,(843人评分),3840,"
13话 / 2017年10月3日 / クリスタルな洋介「お酒は夫婦になってから」（小学館「やわらかスピリッツ」連載中） "
逆转裁判 第二季,6.0,(106人评分),3841,"
2018年10月6日 / 渡辺歩 / CAPCOM / 太田恵子 "
独蛾～THE ANIMATION～,6.1,(137人评分),3842,"
4话 / 2009-06-26 "
政宗君的复仇 OAD,6.2,(160人评分),3843,"
1话 / 2018年7月27日 "
十字架与吸血鬼 CAPU2,6.3,(664人评分),3844,"
13话 / 2008年10月1日 / 稲垣隆行 / 池田晃久 / 藤田まり子 "
清恋,6.4,(1385人评分),3845,"
12话 / 2017年1月5日 "
交响诗篇AO 少女之花,6.2,(201人评分),3846,"
1话 / 2012年9月20日 / 数井浩子 / BONES "
有你的小镇 OAD,6.1,(142人评分),3847,"
2话 / 2014年1月17日 "
齐木楠雄的灾难,6.1,(139人评分),3848,"
5话 / 2013年8月4日 / 中村讓 "
月歌,6.2,(214人评分),3849,"
13话 / 2016年7月6日 / ふじわら（ムービック） "
百花缭乱 SAMURAI GIRLS,6.4,(1080人评分),3850,"
12话 / 2010年10月3日 / KOBUN / すずきあきら「百花缭乱」（HJ文库／Hobby JAPAN） / 宮澤努 "
DARCROWS,5.8,(62人评分),3851,"
2话 / 2003/10/25 / ALICE SOFT "
喧哗番长 乙女 Girl Beats Boys,5.9,(75人评分),3852,"
12话 / 2017年4月12日 / 齋藤徳明 / まじろ、矢野茜(副人设) "
Sacred Seven,6.3,(804人评分),3853,"
12话 / 2011年7月2日 "
最终幻想VII：通往笑容之路 丁塞尔篇,6.1,(148人评分),3854,"
1话 / 2009年4月16日 "
好色女教师,6.2,(155人评分),3855,"
2话 / 2004/11/26 / 桶澤尚（水野和則） / 柴田京実 / 日野国芳 "
ANGELIUM,5.7,(54人评分),3856,"
2话 / 2004年9月25日 "
BUDDY COMPLEX,6.3,(752人评分),3857,"
13话 / 2014年1月5日 "
Shocking Pink!,5.8,(69人评分),3858,"
2话 / 2011/06/24 / ヤスイリオスケ "
V.G.NEO THE ANIMATION,5.9,(80人评分),3859,"
3话 / 2004-02-25 "
兄弟战争OVA,6.0,(93人评分),3860,"
2话 / 2014年12月19日 "
HEROMAN,6.3,(290人评分),3861,"
26话 / 2010年4月1日 / 難波日登志 / スタン・リー(Stan Lee) / コヤマシゲト "
洲崎西 THE ANIMATION,6.3,(602人评分),3862,"
12话 / 2015年7月8日 / 文化放送 超！A＆G＋『洲崎西』 / 清水祐実 "
尸姬 赫,6.3,(562人评分),3863,"
13话 / 2008年10月2日 / むらた雅彦 / 赤人義一 (月刊「少年ガンガン」) / 久保田誓、貞方希久子 "
我的妹妹是「大阪大妈」,6.3,(483人评分),3864,"
12话 / 2012年12月21日 "
增血鬼果林,6.2,(225人评分),3865,"
24话 / 2005年11月3日 / 木村真一郎 / 影崎由那 / 中山由美 "
憨八龟的故事,5.9,(86人评分),3866,"
52话 / 2006 "
爱情泡泡糖,6.1,(150人评分),3867,"
13话 / 2004年10月2日 "
强袭魔女 OVA,6.2,(254人评分),3868,"
1话 / 2007年1月1日 "
加速世界 -加速的顶点-,6.3,(671人评分),3869,"
1话 / 2013年1月31日 "
Active Raid -机动强袭室第八课-,6.3,(475人评分),3870,"
12话 / 2016年1月7日 / 秋田谷典昭 / 創通・フィールズ・flying DOG "
约会大作战,6.4,(3792人评分),3871,"
13话 / 2013年4月5日 / 元永慶太郎 / 橘公司 / 石野聡 "
黑岩射手,6.4,(2661人评分),3872,"
8话 / 2012年2月2日 "
怪物王女,6.2,(305人评分),3873,"
26话 / 2007年4月12日 "
CLEAVAGE,6.0,(110人评分),3874,"
2话 / 2006/02/24 "
冷然之天秤,6.0,(95人评分),3875,"
12话 / 2018年4月8日 / たかたまさひろ / 「ニル・アドミラリの天秤 帝都幻惑奇譚」オトメイト（アイディアファクトリー） / 佐光幸恵 "
火影忍者剧场版 木叶大运动会,6.2,(292人评分),3876,"
2004年8月21日 "
