text,rate,number,rank,inform_tip 
冬追夏赶,,(少于10人评分),,"
2013-02-08 "
魔术师和兔子,6.9,(72人评分),1867,"
1话 / 2008-06-10 / Doug Sweetland "
PRETTY×CATION 2 THE ANIMATION,6.6,(114人评分),2710,"
2话 / 2016/11/25 / 雷火剣 / hibiki works "
PRETTY×CATION THE ANIMATION,6.6,(148人评分),2718,"
2话 / 2016/03/25 / 雷火剣 "
幸存的生命,,(少于10人评分),,"
2010-11-04 / Jan Švankmajer "
王子与公主,,(少于10人评分),,"
2000-01-26 / Michel Ocelot "
公主假日,5.1,(31人评分),,"
2话 / 2004/03/25 / 中島弘明 / AUGUST "
雪儿公主历险记,,(少于10人评分),,"
52话 / 1996年12月21日 "
骑士战场,5.7,(278人评分),4356,"
12话 / 2007年10月7日 "
囚犯,3.8,(10人评分),,"
2015年2月27日 "
Private Emotion,5.2,(19人评分),,"
2话 / 2003/03/25 "
拖延症,,(少于10人评分),,"
2007-08-25 / Johnny Kelly "
ARMS神臂,,(少于10人评分),,"
52话 / 2001年4月7日 / 皆川亮二 "
蓝色计划 地球SOS,7.0,(23人评分),,"
6话 / 2006年7月2日 / 岡村天斎 / 小松崎茂 / 松竹徳幸 "
序幕,,(少于10人评分),,"
2015年10月17日 / Richard William "
Promare,,(少于10人评分),,"
"
应许之乡,5.4,(25人评分),,"
1话 / 2016年6月17日 / IKEDA "
被遗忘的孩子,,(少于10人评分),,"
2015 / Pedro Rivero / Alberto Vazquez "
迷幻午后,,(少于10人评分),,"
2013年3月11日 / UrumaDelvi "
心理测量者,7.8,(5592人评分),397,"
22话 / 2012年10月11日 / 浅野恭司 "
心理测量者 第二季,6.8,(2714人评分),2500,"
11话 / 2014年10月9日 "
PSYCHO-PASS サイコパス Sinners of the System Case.1「罪と罰」,,,,"
2019年1月 / 塩谷直義 "
PSYCHO-PASS サイコパス Sinners of the System Case.2「First Guardian」,,,,"
2019年1月 / 塩谷直義 "
PSYCHO-PASS サイコパス Sinners of the System Case.3「恩讐の彼方に＿＿」,,,,"
2019年1月 / 塩谷直義 "
心理测量者 新编集版,7.7,(1161人评分),430,"
11话 / 2014年7月10日 "
中国娃娃 第一季,,(少于10人评分),,"
26话 / 2006年9月8日 "
中国娃娃 第二季,,(少于10人评分),,"
13话 / 2008年3月26日 "
普钦内拉,,,,"
1999-10-13 / Emanuele Luzzati "
普兰村的奇迹,,,,"
2004-11-10 / Ali Taylor "
她的心弦,5.9,(10人评分),,"
2016-6 / 秦芃 "
PUNKY FUNKY BABY,,(少于10人评分),,"
1话 / 1985-08-21 "
pupa,5.2,(1412人评分),4615,"
12话 / 2014年1月9日 / 望月智充 / 茂木清香 / 藤井まき "
Puppet,,(少于10人评分),,"
2006年 / Patrick Smith "
早恋,,(少于10人评分),,"
1933-09-02 / Wilfred Jackson "
Pure Mail,6.5,(37人评分),,"
2话 / 2001年9月25日 / オーバーフロー "
两只肉蛆,,(少于10人评分),,"
2006-03-01 / Richard Webber "
不信弄不哭你,,(少于10人评分),,"
1991 / Bill Plympton "
甜蜜的家,,,,"
1940-02-20 / Joseph Barbera、William Hanna、Rudolf Ising "
穿靴子的猫,7.0,(276人评分),1974,"
1话 / 2011年10月28日 / 克里斯·米勒 "
穿靴子的猫：萌猫三剑客,6.8,(51人评分),1978,"
1话 / 2012年2月24日 / 許誠毅 "
追寻,,(少于10人评分),,"
1996年 / Tyron Montgomery / Thomas Stellmach "
任务大丈夫,,(少于10人评分),,"
2011年10月19日 "
寻找卡米洛城,,,,"
1998-07-23 / Frederik Du Chau "
请安静！,7.5,(15人评分),,"
1945-12-22 / Joseph Barbera / William Hanna "
Q版三国,6.8,(208人评分),2275,"
39话 / 2003 / 杨勇 傅燕 "
猎浣熊,,,,"
1951-08-10 / Charles A. Nichols "
R-15,5.8,(1277人评分),4389,"
12话 / 2011年7月9日 / 名和宗則 / 伏見ひろゆき・藤真拓哉 "
R-15 OAD,6.0,(206人评分),3895,"
1话 / 2011年12月14日 / 名和宗則 / 伏見ひろゆき・藤真拓哉 "
R.O.D,,,,"
"
读或死 OVA,7.6,(620人评分),579,"
3话 / 2001年5月23日 / 舛成孝二 / 倉田英之（集英社｢ウルトラジャンプコミックス｣刊） / 石浜真史 "
读或死 TV,7.3,(534人评分),1208,"
26话 / 2003年9月1日 / 舛成孝二 / 倉田英之 "
R2,,(少于10人评分),,"
2014-05-20 "
R20 银河空港,,(少于10人评分),,"
1话 / 1991年8月28日 "
兔,,(少于10人评分),,"
2005-12-06 "
兔子和鹿,7.4,(16人评分),,"
2013-10-19 "
猎兔季节,,(少于10人评分),,"
1952-09-20 "
仙境传说,5.8,(206人评分),4124,"
26话 / 2004年4月6日 / Gravity Inc.、GungHo Online Entertainment, Inc. / 筱原健二 "
日本国有铁道公安队,5.8,(797人评分),4343,"
12话 / 2014年7月3日 "
rain rain rainbow,,(少于10人评分),,"
2016-09-21 "
雨之城,7.4,(326人评分),1074,"
1话 / 2011年3月10日 "
彩虹仙子,,(少于10人评分),,"
13话 / 1984年6月27日 "
彩虹舞,,(少于10人评分),,"
1936 / 雷恩·莱 (Len Lye) "
少年犯之七人,7.6,(758人评分),646,"
26话 / 2010年4月6日 / 神志那弘志 / 安部譲二、柿崎正澄（小学館ヤングサンデーコミックス刊） / 菊池愛 "
棺材与天竺鼠,,(少于10人评分),,"
1968-07-18 / Jan Švankmajer "
无敌破坏王2：破坏王大闹互联网,,,,"
2018年11月21日 / Phil Johnston, Rich Moore "
兰博,,(少于10人评分),,"
65话 / 1986-04-14 "
兰斯～沙漠的守护者～,6.3,(50人评分),,"
2话 / 1993年12月25日 "
兰戈,7.4,(123人评分),1065,"
1话 / 2011年3月4日 / 戈尔·维宾斯基 "
Ran→Sem～白濁デルモ妻のミイラ捕り～,6.5,(205人评分),2981,"
2话 / 2011年5月27日 "
美食总动员,7.3,(724人评分),1265,"
2007-06-29 / 布拉德·伯德 / 简·皮克瓦 "
瑞奇与叮当,,(少于10人评分),,"
1话 / 2016年4月29日 / Jericca Cleland / Kevin Munroe "
怪医美女RAY,6.3,(64人评分),2850,"
13话 / 2006年4月6日 / 吉富昭仁 "
零花,5.6,(14人评分),,"
1话 / 2002-03-05 / 小中和哉 / 美樹本晴彦 "
RD 潜脑调查室,6.7,(189人评分),2633,"
26话 / 2008年4月8日 "
RDG 濒危物种少女,6.5,(1510人评分),3335,"
12话 / 2013年4月3日 "
Re:CREATORS,6.2,(2105人评分),3968,"
22话 / 2017年4月8日 / あおきえい / 広江礼威 "
REPLY 滨虎,5.9,(598人评分),4270,"
12话 / 2014年7月7日 / 岸誠二 / カフェノーウェア / 和図悠・黒澤桂子 "
Re: 甜心战士,7.3,(113人评分),1239,"
3话 / 2004年7月24日 / 今石洋之、伊藤尚往、摩砂雪 / 永井豪 / 平松祯史 "
Re：从零开始的休息时间,6.8,(518人评分),2501,"
11话 / 2016年4月8日 / 芦名みのる / 長月達平（MF文庫J「Re：ゼロから始める異世界生活」KADOKAWA刊） "
Re：从零开始的异世界生活,7.3,(4664人评分),1087,"
25话 / 2016年4月3日 / 渡邊政治 / 長月達平 "
Re：从零开始的异世界生活 Memory Snow,,,,"
"
Re：从迷你开始的异世界生活,6.6,(303人评分),2956,"
14话 / 2016年6月24日 / 長月達平 (MF文庫J「Re:ゼロから始める異世界生活」/KADOKAWA刊) "
理性与感性,,,,"
1943-08-27 / Bill Roberts "
甜蜜声优,6.6,(274人评分),2889,"
10话 / 2006年2月2日 "
守望先锋：归来,6.7,(70人评分),2204,"
2016年3月23日 "
下课后,6.6,(40人评分),,"
65话 / 1997-08-31 "
下课后：过圣诞,,,,"
2001-11-06 "
下课后：回想小时候,,(少于10人评分),,"
2003-12-09 "
暑假历险,,,,"
2001-02-16 "
下课后：升上五年级,,(少于10人评分),,"
2003-12-09 "
语词，语词，语词,,(少于10人评分),,"
1991-08 / Michaela Pavlátová "
小红帽,,(少于10人评分),,"
1话 / 2012 / Julio Jaramillo / Carlo Guillot "
血色花园,6.9,(127人评分),2010,"
22话 / 2006年10月3日 / 松尾衡 / GONZO / 石井久美 "
血色花园 -死之少女-,6.8,(45人评分),,"
2话 / 2007年8月8日 / 松尾衡 / GONZO / 石井久美 "
热辣小红帽,,(少于10人评分),,"
1943.8(USA) / 特克斯·艾弗里 "
红兔,,(少于10人评分),,"
2007年 / Egmont Mayer "
红色的梦,6.6,(13人评分),,"
1话 / 1987年 / 约翰·拉塞特 "
RedAsh -GEARWORLD-,,(少于10人评分),,"
1话 / 2017年3月11日 / 佐野雄太 / 今中千亜季 "
红线,8.0,(727人评分),258,"
2010年10月9日 / 小池健 / 石井克人 "
美好，娇小，离去,,,,"
1947 / William Forest Crouch "
童年倒影,,(少于10人评分),,"
2013年 / Alon Ziv / Bosmat Agayoff "
反射弧,,,,"
1979 / Jerzy Kucia "
天兵公园 第零季,,,,"
1话 / 2009-08-14 "
天兵公园 第一季,7.1,(20人评分),,"
12话 / 2010-09-06 "
天兵公园 第二季,,(少于10人评分),,"
28话 / 2010-11-29 "
天兵公园 第三季,,(少于10人评分),,"
40话 / 2011-09-19 "
天兵公园 第四季,,(少于10人评分),,"
40话 / 2012-10-01 "
天兵公园 第五季,,(少于10人评分),,"
40话 / 2013-09-02 "
天兵公园 第六季,,(少于10人评分),,"
31话 / 2014-10-09 "
天兵公园 第七季,,(少于10人评分),,"
39话 / 2015-06-26 "
天兵公园 第八季,,(少于10人评分),,"
31话 / 2016-09-26 "
天兵公园:电影版,,(少于10人评分),,"
2015-08-14(洛杉矶首映) "
新勇者莱丁,6.5,(34人评分),,"
26话 / 2007年3月3日 "
超人王朝,,,,"
2019 "
退货,,(少于10人评分),,"
2001-03-29 / Don Hertzfeldt "
RELEASE THE SPYCE,,,,"
2018年10月 "
ReLIFE,7.5,(1859人评分),809,"
13话 / 2016年7月1日 / 小坂知 / 夜宵草（comico） "
ReLIFE 完结篇,7.4,(453人评分),1092,"
4话 / 2018年3月21日 / 小坂知 / 夜宵草 (comico) / 山中純子 "
复活,,(少于10人评分),,"
2006 / Christian Volckman "
周而复始,,(少于10人评分),,"
1995 / Michaela Pavlátová "
浪漫安魂曲,,(少于10人评分),,"
1话 / 2012年 / 吴家昕 "
REQUIEM レクイエム,5.3,(42人评分),,"
2话 / 2005年6月25日 "
RErideD-刻越えのデリダ-,,,,"
2018年 / 佐藤卓哉 / 渡辺浩二 "
羽国之旅,,(少于10人评分),,"
Esben Toft Jacobsen/Jannik Tai Mosholt "
梦不落帝国,,(少于10人评分),,"
2002-03-28 "
Reunion,5.9,(226人评分),4081,"
2话 / 2011年6月24日 / 『Reunion～3日間だけのプチ同棲～』（Grand Cru） "
revisions リヴィジョンズ,,,,"
2019年1月 / 谷口悟朗 / S・F・S "
新世纪福音战士剧场版 DEATH(TRUE)2/Air/真心为你,8.4,(1840人评分),51,"
1998年3月7日 / 庵野秀明 "
反叛的童谣,,(少于10人评分),,"
2016-12-26(英国) / Jan Lachauer、Jakob Schuh、Bin-Han To "
Rewrite,5.8,(1604人评分),4365,"
13话 / 2016年7月2日 / 天衝 / Visual Art's / Key / 野中正幸 "
Rewrite 第二季,6.4,(1025人评分),3448,"
11话 / 2017年1月14日 / 天衝 / Visual Art's / Key / 野中正幸 "
RGBアドベンチャー,,,,"
8话 / 2006-11-19 "
Rhapsody in Rivets,,,,"
1941-12-06 "
兔子狂想曲,,(少于10人评分),,"
1946 / Friz Freleng "
Rhythm in the Ranks,,,,"
1941 / George Pal "
Rhythmus 23,,(少于10人评分),,"
1923 "
猫的梦想,,(少于10人评分),,"
1话 / 2003.06 / Elise Garcette / Laurent Leleu / Yves Dallbiez "
瑞克和莫蒂 第一季,8.4,(518人评分),66,"
11话 / 2013-12-02 "
瑞克和莫蒂 第二季,8.6,(436人评分),36,"
10话 / 2015-07-26 "
瑞克和莫蒂 第三季,8.6,(311人评分),42,"
10话 / 2017年4月1日 "
通行坐骑,,(少于10人评分),,"
"
背骑少女,6.8,(432人评分),2407,"
12话 / 2009年1月11日 / 高橋敦史 / カサハラテツロー "
坐副驾位,,(少于10人评分),,"
2006 / Michael Davis "
力王 2 毁灭之子,,(少于10人评分),,"
1话 / 1990-08-24 / 鹰匠政彦、猿渡哲也 "
力王 等括地狱,,(少于10人评分),,"
1话 / 1989-06-25 / 出崎哲 / 鷹匠政彦、猿渡哲也 "
莱利的初次约会,,(少于10人评分),,"
1话 / 2015年11月3日 "
弹孔硬币,,(少于10人评分),,"
2006-07-21 / Andreas Hykade "
RIN×SEN＋Ran→Sem Cross Mix,6.5,(199人评分),3031,"
2话 / 2013年6月28日 / 横山ひろみ / 水原市民 "
RIN×SEN～白濁女教師と野郎ども～,6.3,(161人评分),3316,"
2话 / 2010年5月28日 "
里约大冒险,7.1,(267人评分),1633,"
1话 / 2011-04-08(中国大陆) / 2011-04-15(美国) / 卡洛斯·沙尔丹哈 "
里约大冒险2,6.6,(84人评分),2451,"
1话 / 2014-04-11(中国大陆/美国) / 卡洛斯·沙尔丹哈 "
理欧 彩虹之门,5.1,(415人评分),4603,"
14话 / 2011年1月4日 / 加戸誉夫 / コーエーテクモウェーブ / 志村久 "
浪漫涟漪,,,,"
1945 / Bob Wickersham "
守望先锋：唤醒,7.2,(41人评分),,"
1话 / 2017-08-23 "
守护者联盟,7.4,(159人评分),1067,"
2012-11-21 / Peter Ramsey "
骑士游戏,,(少于10人评分),,"
2003-05-18 / Sven Martin "
火影忍者 剧场版 忍者之路,7.0,(450人评分),1887,"
 1话 / 2012年7月28日 / 伊達勇登 / 岸本斉史 "
冠军之路,,(少于10人评分),,"
1话 / 2013年 "
ROAD TO YOU～通向你的道路～,6.0,(41人评分),,"
1话 / 2017年10月11日 / 川又浩 / 土屋堅一 "
罗宾汉,6.1,(13人评分),,"
1973年11月08日 / 沃夫冈·雷瑟曼 "
罗宾汉小阿飞,,,,"
1948-12-23(美国) / John Hubley "
鲁滨逊漂流记,,,,"
1991-05-25 / Jacques Colombat "
机甲大师,6.1,(50人评分),,"
6话 / 2017年10月13日 "
机器鸡 第一季,7.2,(11人评分),,"
20话 / 2005年2月20日 / Matthew Senreich "
机器鸡 第二季,,(少于10人评分),,"
20话 / 2006年4月2日 / Seth Green / Matthew Senreich "
机器鸡 第三季,,(少于10人评分),,"
20话 / 2007年8月12日 / Seth Green / Matthew Senreich "
机器鸡 第四季,,(少于10人评分),,"
20话 / 2008年12月7日 / Seth Green / Matthew Senreich "
机器鸡 第五季,,(少于10人评分),,"
20话 / 2010年12月12日 / Seth Green "
机器鸡 第六季,,(少于10人评分),,"
20话 / 2012年9月16日 "
机器鸡 第七季,,(少于10人评分),,"
19话 / 2014年4月13日 "
机器鸡 第八季,,(少于10人评分),,"
20话 / 2015年10月25日 "
机器鸡：DC漫画特辑,,(少于10人评分),,"
1话 / 2012年9月9日 / Seth Green "
机器鸡：星战特辑,,(少于10人评分),,"
1话 / 2007年6月17日 / Seth Green "
机器鸡：星战特辑第二辑,,(少于10人评分),,"
1话 / 2008年11月16日 / Seth Green "
机器鸡：星战特辑3,,(少于10人评分),,"
1话 / 2010年12月19日 / Seth Green / Matthew Senreich / Chris McKay "
ROBOT TOWN SAGAMI 2028,,,,"
1话 / 2016年4月12日 "
太空堡垒,7.7,(35人评分),,"
85话 / 1985年3月4日 "
太空堡垒II：哨兵,,(少于10人评分),,"
1话 / 1987年 "
太空堡垒：烽火情歌,,(少于10人评分),,"
1话 / 2013年7月23日 "
太空堡垒：未说的故事,,(少于10人评分),,"
1986年7月25日 "
太空堡垒：暗影编年,6.8,(12人评分),,"
2007年1月5日 "
机器人笔记,6.9,(2014人评分),2214,"
22话 / 2012年10月11日 / 野村和也 "
机器人历险记,6.3,(18人评分),,"
2005-03-11(美国) "
口袋里的小石头,,(少于10人评分),,"
2014年7月7日(捷克) / 2014年9月5日(美国) / Signe Baumane "
胖子的困扰,,(少于10人评分),,"
2012-12-5 / Kyra Buschor / Ännie Habermehl / Constantin Paeplow "
肥版国家地理,6.4,(18人评分),,"
7话 / 2012年12月5日 / FMX 2013 "
低音大提琴的故事,,,,"
1949 / Jirí Trnka "
拐角处的浪漫,,(少于10人评分),,"
木村拓 "
动物饲养员雷恩,,(少于10人评分),,"
2007 / Sanjay Sooknanan "
野蛮人罗纳尔,,(少于10人评分),,"
2011-09-15(丹麦) / Kresten Vestbjerg Andersen、Philip Einstein Lipski "
Room Mate ～One Room side M～,4.7,(93人评分),4553,"
12话 / 2017年4月12日 / SMIRAL / 中田知里 "
女巫的扫帚,,(少于10人评分),,"
2012 / Jan Lachauer / 马克思·朗 "
多根的嘟嘟声,,(少于10人评分),,"
1951 / 约翰·哈布雷 "
罗萨,,(少于10人评分),,"
2011年 / Jesús Orellana "
圣诞传说,,,,"
1997 / Mikhail Aldashin "
至尊勇者,,(少于10人评分),,"
50话 / 1990年10月6日 / 石蔵武（1話〜24話）､なみきまさと（25話〜50話） / 小早川薫 / 辻初樹 "
RS计划 -Rebirth Storage-,5.2,(96人评分),4360,"
1话 / 2016年6月25日 "
狼、羊、菜过河,,(少于10人评分),,"
2001-10-26 / Gil Alkabetz "
Rugged Bear,,,,"
1953-10-23 "
手掌,,(少于10人评分),,"
1965 / 伊里·特恩卡 "
丸町战神,,(少于10人评分),,"
13话 / 2001年4月1日 "
飞奔的大脑,,,,"
1995-12-16 / Chris Bailey "
RUNNING BOY スター・ソルジャーの秘密,,(少于10人评分),,"
1986/07/20 / 小華和ためお "
Russian Railways,,(少于10人评分),,"
2012年 "
红白黑黄,7.4,(1786人评分),901,"
16话 / 2013年7月18日 "
RWBY Chibi,6.8,(105人评分),2248,"
24话 / 2016年5月7日 "
RWBY Chibi Season 2,7.0,(49人评分),,"
22话 / 2017年5月13日 "
RWBY Chibi Season 3,,(少于10人评分),,"
8话 / 2018-02-03 "
RWBY预告片,7.8,(663人评分),433,"
4话 / 2012年11月7日 "
RWBY Volume 1-3: The Beginning,7.3,(59人评分),1233,"
13话 / 2017年7月7日 "
红白黑黄 第二季,7.6,(1024人评分),629,"
12话 / 2014年7月24日 "
红白黑黄 第三季,7.0,(497人评分),1909,"
12话 / 2015年10月24日 "
红白黑黄 第四季,6.8,(284人评分),2478,"
12话 / 2016年10月22日 "
红白黑黄 第五季,6.4,(148人评分),3239,"
14话 / 2017年10月14日 "
瑞恩,6.5,(10人评分),,"
2004-05-17 加拿大 / Chris Landreth "
战刀骑士,,(少于10人评分),,"
52话 / 1987年9月14日 "
小女巫塞布丽娜,,(少于10人评分),,"
65话 / 1999-09-11 "
神圣十月,5.7,(106人评分),3980,"
26话 / 2007年1月4日 / 佐藤まさふみ / コナミデジタルエンタテインメント / 原将治 "
SAKURA Internet 新生,,(少于10人评分),,"
4话 / 2017年1月26日 "
上班族,,,,"
2012 / Michael Chen "
致候吾友,,(少于10人评分),,"
1943-02-06(美国) / Wilfred Jackson / Jack Kinney / 汉密尔顿·卢斯科 / Bill Roberts / Norman Ferguson "
萨米大冒险2,,,,"
1话 / 2012-08-15(比利时) / 2013-06-28(中国大陆) / 本·斯塔森 "
七武士,7.2,(313人评分),1415,"
26话 / 2004年6月12日 "
高校女忍者,,(少于10人评分),,"
13话 / 2001年7月30日 "
杰克武士 第一季,,(少于10人评分),,"
13话 / 2001-08-10 "
杰克武士 第五季,,(少于10人评分),,"
10话 / 2017-03-11 "
沙鲸与我,5.5,(24人评分),,"
5话 / 2017年3月18日 "
桑德坎,,(少于10人评分),,"
26话 / 1992 / Claudio Biern Boyd "
Sandy Claws,,,,"
1954 "
桑杰的超级团队,,(少于10人评分),,"
2015年11月25日 / Sanjay Patel "
圣诞老人的工作间,,,,"
1932 / Wilfred Jackson "
萨蒂迷狂,,(少于10人评分),,"
1978 / 扎登克·盖斯帕若克 "
香肠派对,6.3,(49人评分),,"
2016年8月12日 / Conrad Vernon / Greg Tiernan "
拯救大明星,,,,"
1话 / 2013-11-29(英国) / 2014-01-25(中国大陆) / 莱昂·乔森 / 亚伦·西尔曼 "
