text,rate,number,rank,inform_tip
樱花的誓言,,(少于10人评分),,"
1话 / 2018年1月10日 / 一葵さやか "
废柴王子,5.8,(32人评分),,"
12话 / 2018年1月10日 / 「DAME×PRINCE」 "
紫罗兰永恒花园,7.0,(2706人评分),1979,"
14话 / 2018年1月10日 / 石立太一 / 暁佳奈 / 高瀬亜貴子 "
OVERLORD II,6.8,(1343人评分),2503,"
13话 / 2018年1月9日 / 伊藤尚往 / 丸山くがね(「オーバーロード」／KADOKAWA刊) "
d松さん,,(少于10人评分),,"
12话 / 2018年1月9日 "
Play Play 昂宿星团 2,6.4,(82人评分),2929,"
13话 / 2018年1月9日 "
怪兽娘～奥特怪兽拟人化计划～ 第二季,6.3,(26人评分),,"
12话 / 2018年1月9日 "
gdメン gdgd men’s party,6.5,(11人评分),,"
2018年1月8日 / 菅原そうた "
龙王的工作！,6.3,(1449人评分),3762,"
12话 / 2018年1月8日 / 白鳥士郎(GA文庫／SBクリエイティブ刊) "
飙速宅男 GLORY LINE,7.1,(29人评分),,"
25话 / 2018年1月8日 / 渡辺航（週刊少年チャンピオン） "
樱花忍法帖,4.3,(75人评分),4581,"
24话 / 2018年1月8日 / 『桜花忍法帖～バジリスク新章』山田正紀／講談社タイガ "
豆猫,6.2,(21人评分),,"
12话 / 2018年1月8日 / ねこまき「まめねこ」（さくら舎） "
擅长捉弄的高木同学,7.2,(963人评分),1412,"
12话 / 2018年1月8日 / 赤城博昭 / 山本崇一朗「からかい上手の高木さん」（小学館「ゲッサン」連載中） / 高野綾 "
银魂. 银之魂篇,7.3,(237人评分),1262,"
12话 / 2018年1月7日 "
IDOLiSH7,7.4,(56人评分),1134,"
17话 / 2018年1月7日 / バンダイナムコオンライン・都志見文太 "
三颗星彩色冒险,7.5,(768人评分),780,"
12话 / 2018年1月7日 / カツヲ（「月刊コミック電撃大王」連載（毎月27日発売）） "
续「刀剑乱舞-花丸-」,6.4,(113人评分),3006,"
12话 / 2018年1月7日 "
学园奶爸,6.8,(168人评分),2309,"
12话 / 2018年1月7日 / 森下柊聖 "
魔卡少女樱 CLEAR CARD篇,7.5,(734人评分),853,"
22话 / 2018年1月7日 / 浅香守生 / CLAMP「カードキャプターさくら　クリアカード編」 "
刻刻,6.8,(1301人评分),2449,"
12话 / 2018年1月7日 "
25岁的女高中生,4.9,(92人评分),4468,"
12话 / 2018年1月7日 / マカナ "
Slow Start,7.1,(671人评分),1802,"
12话 / 2018年1月6日 / 篤見唯子（芳文社「まんがタイムきらら」連載） "
七大罪 戒律的复活,7.1,(277人评分),1779,"
24话 / 2018年1月6日 / 鈴木央（講談社「週刊少年マガジン」連載） "
剧场版 中二病也要谈恋爱！ -Take On Me-,7.2,(29人评分),,"
2018年1月6日 "
Slow Start,7.1,(671人评分),1802,"
12话 / 2018年1月6日 / 篤見唯子（芳文社「まんがタイムきらら」連載） "
新干线变形机器人,,(少于10人评分),,"
2018年1月6日 "
七大罪 戒律的复活,7.1,(277人评分),1779,"
24话 / 2018年1月6日 / 鈴木央（講談社「週刊少年マガジン」連載） "
citrus～柑橘味香气～,6.4,(954人评分),3442,"
12话 / 2018年1月6日 / 高橋丈夫 / サブロウタ （コミック百合姫 / 一迅社刊） "
ポチっと発明 ピカちんキット,,,,"
2018年1月6日 "
三丽鸥男子,5.8,(64人评分),3521,"
12话 / 2018年1月6日 "
阿甘妙世界 第六季,,(少于10人评分),,"
2018-01-05 "
皇帝圣印战记,4.7,(240人评分),4618,"
24话 / 2018年1月5日 / 畠山守(小俣真一) / 矢向宏志、八尋裕子 "
伊藤润二惊选集,5.9,(260人评分),4055,"
12话 / 2018年1月5日 / 伊藤潤二『伊藤潤二傑作集』『魔の断片』（朝日新聞出版刊） "
打工小哥！,6.2,(102人评分),3277,"
13话 / 2018年1月5日 / 小田ハルカ "
Jewelry THE ANIMATION,5.3,(51人评分),3932,"
1话 / 2018年1月5日 "
咱们裸熊 第四季,,(少于10人评分),,"
2018-01-05 "
恶魔人 crybaby,8.0,(1553人评分),235,"
10话 / 2018年1月5日 / 湯浅政明 / 永井豪 "
幸福路上,,,,"
2018年1月5日 / 宋欣颖 "
刀使的巫女,5.9,(283人评分),4185,"
24话 / 2018年1月5日 "
密奇丽猫咪,6.5,(12人评分),,"
2018年1月4日 / フレンセル "
爱吃拉面的小泉同学,6.5,(747人评分),3391,"
12话 / 2018年1月4日 / 鳴見なる「ラーメン大好き小泉さん」（竹書房刊） "
摇曳露营△,8.2,(1685人评分),124,"
12话 / 2018年1月4日 / あfろ（芳文社「まんがタイムきららフォワード」連載） "
やさCせかい,5.1,(21人评分),,"
2018年1月3日 "
深夜渔堂,,,,"
2018年1月2日 / 贾彦博 "
比宇宙更远的地方,8.3,(2102人评分),90,"
13话 / 2018年1月2日 / いしづかあつこ / よりもい / 吉松孝博 "
卫宫家今天的饭,7.6,(540人评分),679,"
12话 / 2017年12月31日 / 三浦貴博・佐藤哲人 / TAa／TYPE-MOON "
Fate/Grand Order -MOONLIGHT/LOSTROOM-,5.7,(219人评分),4286,"
1话 / 2017年12月31日 "
Fate/Grand Order -MOONLIGHT/LOSTROOM-,5.7,(219人评分),4286,"
1话 / 2017年12月31日 "
Fate/Grand Order×冰室之天地～最强伟人7人篇～,6.3,(133人评分),3338,"
1话 / 2017年12月31日 / 永森雅人 "
天天成长记 第二季,,,,"
13话 / 2017年12月29日 / 冯丽丽 "
武庚纪之天启,,(少于10人评分),,"
40话 / 2017年12月29日 / 鄭健和、鄧志輝 "
第十二届东方M-1漫才大赛,7.4,(16人评分),,"
2017年12月29日（C93） "
大灰熊,,,,"
10话 / 2017年12月28日 / 杨辉雄 / 杨辉雄 "
第一次的Gal OAD,5.8,(62人评分),3527,"
1话 / 2017年12月26日 / 植野メグル "
駅メモ！ショートアニメ「横手編」,,(少于10人评分),,"
3话 / 2017-12-26 "
漂流武士 第二季,7.0,(51人评分),1692,"
2话 / 2017年12月23日 "
パコマネ わたし、今日から名門野球部の性処理係になります… THE ANIMATION,4.0,(50人评分),,"
2017-12-22 "
若菜ちゃんの初エッチ,5.1,(14人评分),,"
1话 / 2017/12/22 "
巧克力与香子兰 OVA,5.6,(224人评分),4372,"
1话 / 2017年12月22日 "
爱神巧克力 第二季,5.6,(24人评分),,"
15话 / 2017年12月21日 / vivian / 罗晓莉、桂珠珠 "
未来色の風景,,(少于10人评分),,"
3话 / 2017年12月18日 / 徳岡紘平 "
妖怪手表 暗影面 鬼王的复活,,,,"
2017年12月16日 "
公牛历险记,,(少于10人评分),,"
2017年12月15日 / Carlos Saldanha "
逆光之颤,,(少于10人评分),,"
13话 / 2017年12月14日 / 次元狮 "
墓王之王 悬棺寺,,(少于10人评分),,"
20话 / 2017年12月14日 / 石头熊 "
权力的游戏：征服与反抗,,(少于10人评分),,"
2017-12-14 "
失忆融合WIXOSS -missing link-,6.1,(26人评分),,"
1话 / 2017年12月14日 "
炫击勇者之炫击战卡,,,,"
30话 / 2017年12月11日 / 李忠、何世锐 "
非人哉之神仙也爱吃,,(少于10人评分),,"
3话 / 2017年12月11日 "
少女与战车 最终章 第1话,8.0,(505人评分),244,"
2017年12月9日 "
枪神记,,(少于10人评分),,"
12话 / 2017年12月8日 / 蔡旭临、宋巍 "
进击的巨人 LOST GIRLS,6.8,(33人评分),,"
3话 / 2017年12月8日 "
信,,,,"
1话 / 2017年12月5日 / 林铭浩 "
帮帮龙出动之恐龙探险队,,,,"
52话 / 2017年12月4日 "
笑对昙天 <外传> ～诀别、豺的誓言～,6.5,(12人评分),,"
2017年12月2日 / 唐々煙「曇天に笑う〈外伝〉」（マッグガーデン刊） "
钟馗传奇之岁寒三友,,(少于10人评分),,"
2017年12月2日 / 李晓寒 "
COCOLORS,,,,"
2017年12月2日 / 鈴木理 "
巨乳大家族催眠,5.6,(62人评分),3730,"
2话 / 2017-12-01 "
裏庭の土地神様,,(少于10人评分),,"
1话 / 2017/12/01 "
刀剑乱舞-花丸- ～幕间回想录～,,(少于10人评分),,"
2017年12月1日 "
青春的情爱文学,4.6,(45人评分),,"
1话 / 2017-12-01 "
恶作剧魔女与不夜城,6.7,(19人评分),,"
1话 / 2017年12月1日 / 小松田大全 / 佐川遥 "
冒险小王子,,,,"
52话 / 2017年11月30日 "
笨蛋，测验，召唤兽 Blu-ray BOX 特典,6.1,(46人评分),,"
1话 / 2017年11月29日 "
暴走恐怖故事 第六季 惊门诡事,,,,"
10话 / 2017年11月28日 / 笔巴哥 / 笔巴哥 "
熊出没之探险日记,,,,"
52话 / 2017年11月28日 / 李宁、袁惠芬 "
Nier: First [Ass]embly,,(少于10人评分),,"
2017-11-28 "
レイヤードストーリーズ ゼロ,6.6,(10人评分),,"
2017年11月26日 "
霊夢封淫 禁断の輪姦地獄篇,,(少于10人评分),,"
2017年11月26日 "
全金属狂潮 Boy Meets Girl,,(少于10人评分),,"
2017年11月25日 "
剧场版怪杰佐罗力：ZZ的秘密,,,,"
2017年11月25日 "
Happiness,,(少于10人评分),,"
2017-11-25 "
武装少女 OAD,6.0,(60人评分),3262,"
1话 / 2017年11月25日 / 黒神遊夜・神崎かるな "
我们的爱总是只有10厘米。,6.6,(245人评分),2857,"
6话 / 2017年11月24日 "
ばくあね2 弟いっぱいしぼっちゃうぞ！ THE ANIMATION,6.4,(97人评分),2893,"
1话 / 2017年11月24日 / 『ばくあね2 弟いっぱいしぼっちゃうぞ！』（アトリエかぐや BARE＆BUNNY） "
片田舎に嫁いできた○シア娘とHしまくるお話,5.0,(73人评分),4363,"
4话 / 2017-11-24 / 股野龍三 "
寻梦环游记,8.0,(698人评分),214,"
1话 / 2017年11月22日 / Lee Unkrich "
雪宝的冰雪大冒险,6.3,(10人评分),,"
2017年11月22日 / Kevin Deters, Stevie Wermers "
绅士击击剑,,,,"
24话 / 2017年11月21日 / 圆不破 "
剧版超能陆战队,,(少于10人评分),,"
3话 / 2017年11月20日 "
机动战士高达 雷霆宙域 BANDIT FLOWER,,(少于10人评分),,"
2017年11月18日 "
机动战士高达 暮光的阿克西斯 赤红残影,,(少于10人评分),,"
2017年11月18日 "
恋するシロクマ 「お星様」篇,,(少于10人评分),,"
2017年11月18日 "
哥斯拉：怪兽行星,6.3,(204人评分),3437,"
2017年11月17日 / 静野孔文、瀬下寛之 "
欢乐逗地主,,(少于10人评分),,"
6话 / 2017年11月17日 "
打工处是邪恶组织,,(少于10人评分),,"
10话 / 2017年11月13日 / 木村好克 / 玉澤志保 "
剧场版 窈窕淑女 前篇 ～红绪、花样的17岁～,,(少于10人评分),,"
2017年11月11日 / 大和和紀「はいからさんが通る」 講談社KCDX(デザート) "
与死神共舞之夜,,,,"
1话 / 2017年11月11日 "
No Monsters,,(少于10人评分),,"
2017-11-11 "
请问您今天要来点兔子吗？？～Dear My Sister～,7.1,(44人评分),,"
2017年11月11日 "
哈哈滑小稽,,,,"
2017-11-10 "
我是江小白,7.1,(41人评分),,"
12话 / 2017年11月9日 "
萌鸡小队,,,,"
52话 / 2017年11月6日 "
嘀嗒传奇,,,,"
52话 / 2017年11月6日 / 张聪 "
机变英盟 第二季,,,,"
20话 / 2017年11月4日 / 蔡群锋 "
与魔共舞-Fortuna-,,(少于10人评分),,"
2017年11月4日 / グリモワール編纂室 "
守望先锋：荣耀,7.3,(35人评分),,"
1话 / 2017年11月4日 "
ESCHA CHRON,6.4,(78人评分),2795,"
2话 / 2017年11月3日 / 山口ひかる / Transit "
怪物公寓 第二季,,,,"
13话 / 2017年11月3日 "
出包王女Darkness OVA,6.7,(116人评分),2373,"
1话 / 2017年11月2日 "
乌龙院之活宝传奇,,(少于10人评分),,"
2017年11月1日 / 敖幼祥 "
荒野之歌,,,,"
2017年10月31日 / 隆鹰 "
神契幻奇谭,,(少于10人评分),,"
24话 / 2017年10月31日 / L.DART "
the_Filmament,,(少于10人评分),,"
2017-10-29 "
特別版 Free!-Take Your Marks-,,(少于10人评分),,"
2017年10月28日 "
巴加的工作室,7.4,(258人评分),1056,"
1话 / 2017年10月28日 "
姪っこのふくらみ ~いつもの中出しごっこ~,6.6,(20人评分),,"
2017/10/28 "
向山进发 回忆的礼物,7.6,(115人评分),823,"
2话 / 2017年10月28日 "
KiraKira☆光之美少女 A La Mode 清脆出炉！回忆的法式千层酥！,6.7,(18人评分),,"
2017年10月28日 "
一人之下 第二季,7.1,(99人评分),1660,"
24话 / 2017年10月27日 / 米二(动漫堂) / 李诗旼(이시민) "
は～とふるママン THE ANIMATION,4.9,(71人评分),4408,"
1话 / 2017年10月27日 / 早川ナオミ(富沢和雄) / 『は～とふるママン』（アリスソフト） "
かぎろひ～勺景～ Another,5.0,(61人评分),4280,"
4话 / 2017-10-27 / 横山ひろみ / ミヒロいやん "
Unikitty!,,,,"
2017年10月27日 "
超变武兽,,,,"
26话 / 2017年10月26日 / 金珍徹、张祎 "
瓢虫雷迪 第二季,,,,"
26话 / 2017年10月26日 "
国民老公带回家 第三季,,(少于10人评分),,"
12话 / 2017年10月25日 / 叶非夜 "
Here's the Plan,,(少于10人评分),,"
2017-10-24 "
女生宿舍日常 第二季,,(少于10人评分),,"
7话 / 2017年10月22日 / 张蒙蒙、魏尧 "
Code Geass 反叛的鲁路修 I 兴道,6.2,(89人评分),3223,"
1话 / 2017年10月21日 "
DC超级英雄 vs 鹰之爪团,,,,"
2017年10月21日 / FROGMAN "
我爱着机器人那一方的你,7.1,(23人评分),,"
1话 / 2017年10月21日 "
龍堂寺士門の淫謀,5.7,(47人评分),,"
2话 / 2017-10-20 "
一求乳魂,4.9,(47人评分),,"
3话 / 2017-10-20 "
兽王争锋之原石之力,,,,"
52话 / 2017年10月19日 "
三国演义,,(少于10人评分),,"
40话 / 2017年10月18日 / 赵彬 "
遇贱兔斯基,,(少于10人评分),,"
20话 / 2017年10月18日 / 夏葳 "
我是一只独角兽,,(少于10人评分),,"
1话 / 2017年10月18日 / 刘劢 "
百变马丁 第二季,,,,"
26话 / 2017年10月17日 / 张天晓、周磊、贾立 "
Batman vs. Two-Face,,(少于10人评分),,"
2017年10月17日 / Rick Morales "
星球大战：义军崛起 第四季,,(少于10人评分),,"
15话 / 2017-10-16 "
3月的狮子 第二季,8.8,(1091人评分),13,"
22话 / 2017年10月14日 / 新房昭之 / 羽海野チカ（白泉社 ヤングアニマル連載） / 杉山延寛 "
宇宙战舰大和号2202 爱的战士们 第三章,6.8,(38人评分),,"
4话 / 2017年10月14日 "
红白黑黄 第五季,6.4,(148人评分),3239,"
14话 / 2017年10月14日 "
Fate/stay night [Heaven’s Feel] I.presage flower,8.1,(251人评分),237,"
2017年10月14日 "
战神金刚：传奇的保护神 第四季,,(少于10人评分),,"
6话 / 2017年10月13日 "
飙速宅男 Re:GENERATION,,(少于10人评分),,"
2017年10月13日 "
机甲大师,6.1,(50人评分),,"
6话 / 2017年10月13日 "
犬屋敷,6.6,(814人评分),2984,"
11话 / 2017年10月12日 / 籔田修平 / 奥浩哉（講談社「イブニング」連載中） "
剑王朝 第二季,,,,"
12话 / 2017年10月12日 / 无罪 / 桝井一平 "
纳米核心 特别篇,,(少于10人评分),,"
7话 / 2017年10月11日 "
黄金屋,,,,"
2017年10月11日 / 薛锦胜 "
关于我女友是个一本正经的碧池这件事,5.4,(595人评分),4565,"
10话 / 2017年10月11日 / 松本ナミル "
ROAD TO YOU～通向你的道路～,6.0,(41人评分),,"
1话 / 2017年10月11日 / 川又浩 / 土屋堅一 "
饮湖上初晴后雨,7.4,(41人评分),,"
1话 / 2017年10月10日 / 彭擎政 / 彭擎政、张珑膑 "
独自生活的小学生,6.6,(92人评分),2443,"
10话 / 2017年10月10日 / 春日森春木 / 松下幸市朗（宝島社 このマンガがすごい！comics) / 森田二惟奈 "
理想禁区,5.6,(46人评分),,"
12话 / 2017年10月10日 / 李晓楠 "
"Wake Up, Girls! 新章",5.2,(136人评分),4446,"
13话 / 2017年10月9日 / 菅原美幸 "
网络胜利组,6.7,(427人评分),2650,"
11话 / 2017年10月9日 / 柳沼和良 / 黒曜燐（comico） "
如果有○○就好了。,6.3,(63人评分),2861,"
8话 / 2017年10月9日 "
凹凸世界 第二季,6.6,(34人评分),,"
20话 / 2017年10月8日 "
贤二新传之神秘的星座,,,,"
1话 / 2017年10月8日 / 柯芸 "
动画同好会,6.0,(574人评分),4148,"
12话 / 2017年10月8日 / DMM.futureworks/ダブトゥーンスタジオ "
干物妹！小埋R,6.5,(1335人评分),3261,"
12话 / 2017年10月8日 / サンカクヘッド "
卡片战斗先导者 GZ,,(少于10人评分),,"
24话 / 2017年10月8日 "
如果有妹妹就好了。,6.7,(1293人评分),2848,"
12话 / 2017年10月8日 "
泥鲸之子们在沙地上歌唱,5.9,(611人评分),4216,"
12话 / 2017年10月8日 / 梅田阿比（秋田書店「月刊ミステリーボニータ」連載） "
魔法使的新娘,7.3,(836人评分),1089,"
24话 / 2017年10月7日 / ヤマザキコレ "
血界战线 & BEYOND,7.6,(1303人评分),562,"
12话 / 2017年10月7日 / 高柳滋仁 / 内藤泰弘(集英社 ジャンプ コミックス刊) / 川元利浩 "
偶像大师 SideM,7.3,(202人评分),1287,"
13话 / 2017年10月7日 / 原田孝宏・黒木美幸 / 田中裕介・飯塚晴子 "
Code:Realize ～创世的姬君～,6.0,(153人评分),3768,"
12话 / 2017年10月7日 / オトメイト(アイディアファクトリー/Design Factory) "
克拉斯卡劳埃德 第二季,6.3,(49人评分),,"
25话 / 2017年10月7日 "
Love Live! Sunshine!! 第二季,6.3,(403人评分),3664,"
13话 / 2017年10月7日 "
Pingu in the City,,(少于10人评分),,"
52话 / 2017年10月7日 / イワタナオミ / オットマー・グットマン "
鬼灯的冷彻 第二季,7.1,(512人评分),1629,"
13话 / 2017年10月7日 / 江口夏実（講談社「モーニング」連載） / お祭似郎 "
调教咖啡厅,6.8,(1397人评分),2474,"
12话 / 2017年10月7日 / 中山幸（芳文社「まんがタイムきららキャラット」連載） "
