text,rate,number,rank,inform_tip 
巨乳幻想,6.5,(161人评分),3018,"
2话 / 2012年5月25日 "
虫奉行OVA,6.1,(55人评分),3019,"
3话 / 2014年7月18日 "
少女周末授课,6.5,(215人评分),3020,"
12话 / 2017年10月6日 "
铁胆火车侠,6.6,(551人评分),3021,"
156话 / 1997年4月2日 / 廣川集一、新田義方 / TOMY "
伯纳德小姐说。,6.5,(330人评分),3022,"
13话 / 2016年10月6日 / 「バーナード嬢曰く。」（原作者：施川ユウキ・一迅社「月刊ComicREX」連載中） / ゴンタ "
初音岛I&II P.S.P. RE-ANIMATED OVA,6.4,(139人评分),3023,"
4话 / 2010年10月28日 / ウシロシンジ / CIRCUS / 高品有桂、島沢ノリコ "
青之驱魔师 京都不净王篇,6.6,(483人评分),3024,"
12话 / 2017年1月6日 / 初見浩一 / 加藤和恵 "
GATE 奇幻自卫队,6.6,(1265人评分),3025,"
12话 / 2015年7月3日 / 柳内たくみ "
不要撒娇哦!!,6.3,(85人评分),3026,"
13话 / 2005年7月1日 "
トロピカルKISS♡,6.5,(187人评分),3027,"
3话 / 2012年10月26日 "
宇宙战舰提拉米斯,6.4,(109人评分),3028,"
13话 / 2018年4月2日 / 博史池畠 / 宮川サトシ、伊藤亰（新潮社「くらげバンチ」連載） / 横山愛 "
问题儿童都来自异世界？ OAD,6.6,(584人评分),3029,"
1话 / 2013年7月21日 "
我永远的圣诞老人,6.2,(71人评分),3030,"
2话 / 2005年12月7日 / 中村憲由 / 赤松健 / 柳沢まさひで "
RIN×SEN＋Ran→Sem Cross Mix,6.5,(199人评分),3031,"
2话 / 2013年6月28日 / 横山ひろみ / 水原市民 "
侦探歌剧 少女福尔摩斯 Alternative TWO,6.5,(170人评分),3032,"
1话 / 2012年12月31日 "
令人在意的室友,6.1,(51人评分),3033,"
2话 / 2005年9月25日 "
爱的魔法,6.5,(267人评分),3034,"
24话 / 2003年10月14日 / 木村真一郎 / 築地俊彦 "
迷你宠物星,6.3,(78人评分),3035,"
26话 / 2001.6.15 / 朴宇铉 "
游戏王ZEXAL,6.6,(355人评分),3036,"
73话 / 2011年4月11日 "
游戏王VRAINS,6.3,(94人评分),3037,"
2017年5月10日 "
啦啦啦德玛西亚 第二季,6.4,(121人评分),3038,"
10话 / 2012年7月19日 "
妹天堂2,6.5,(195人评分),3039,"
2话 / 2013-08-03 "
拉链超人组,6.3,(76人评分),3040,"
1话 / 2014年10月30日 "
Blossom,6.3,(93人评分),3041,"
1话 / 2012年3月24日 / 山本寛 / 近岡直 "
茗记3 - 取舍,6.3,(93人评分),3042,"
1话 / 2010-10-06 "
魔法老师涅吉! ANIME FINAL,6.4,(112人评分),3043,"
2011年8月27日 "
旋风管家 OAD,6.4,(163人评分),3044,"
3话 / 2014年6月18日 "
ストリンジェンド&アッチェレランド ULTIMATUM～SERA～,6.3,(97人评分),3045,"
 3话 / 2008年5月23日 "
永远之久远 第六章 永远之永恒,6.5,(188人评分),3046,"
1话 / 2011年11月26日 "
Unbalance～アンバランス～,6.4,(118人评分),3047,"
3话 / 2002年6月28日 / ちぇりーそふと / 大河原晴男 "
剧场版 创圣的大天使,6.3,(87人评分),3048,"
2007年9月22日 "
连我小镇,6.2,(73人评分),3049,"
50话 / 2013年4月3日 "
シオン,6.1,(60人评分),3050,"
4话 / 2008/03/28 / Lilith "
翼与萤火虫,6.4,(136人评分),3051,"
1话 / 2014年3月16日 / 春田なな "
神不在的星期天,6.6,(1731人评分),3052,"
13话 / 2013年7月7日 / 入江君人 "
癒してあげルン西遊記,6.2,(74人评分),3053,"
1话 / 2007年02月23日 "
落第骑士英雄谭,6.6,(1446人评分),3054,"
12话 / 2015年10月3日 / 大沼心 / 海空りく "
天体的秩序,6.6,(1369人评分),3055,"
14话 / 2014年10月5日 "
战场女武神,6.6,(944人评分),3056,"
26话 / 2009年4月4日 / 山本靖貴 / SEGA / 渡辺敦子 "
永远之久远 第二章 混沌的兰舞,6.5,(215人评分),3057,"
2011年7月16日 "
但丁的地狱之旅：动画史诗,6.1,(54人评分),3058,"
1话 / 2010年2月9日 "
我是真希酱。,6.5,(188人评分),3059,"
4话 / 2012/02/24 "
有你的小镇 OAD 黄昏交叉点,6.5,(359人评分),3060,"
2话 / 2012年3月16日 / 小林寛 / 瀬尾公治 / 茶山隆介 "
男子啦啦队!!,6.3,(86人评分),3061,"
12话 / 2016年7月5日 / 吉村愛 / 朝井リョウ「チア男子!!」(集英社文庫) "
火影忍者 剧场版 终章,6.6,(446人评分),3062,"
2014年12月6日 "
乌托邦,6.5,(188人评分),3063,"
1话 / 2014年2月26日 "
黑血兄弟,6.5,(211人评分),3064,"
12话 / 2006年9月8日 / 吉川博明 / あざの耕平 "
地上最强新娘,6.5,(323人评分),3065,"
24话 / 2006年10月5日 / 中西伸彰 / 大高忍 / アミサキリョウコ "
鬼父 Rebuild,6.5,(303人评分),3066,"
3话 / 2013年12月27日 "
监狱战舰,6.4,(128人评分),3067,"
4话 / 2009/05/29 / Lilith "
地下幻灯剧画 少女椿,6.3,(98人评分),3068,"
1992年5月2日 / 原田浩 / 丸尾末広 "
竞女,6.6,(593人评分),3069,"
12话 / 2016年10月6日 "
高达创战者TRY 岛上战争,6.4,(134人评分),3070,"
1话 / 2016年8月21日 "
血型君2,6.6,(657人评分),3071,"
12话 / 2015年1月7日 / Real Crazy Man "
High School D×D BorN,6.6,(669人评分),3072,"
12话 / 2015年4月4日 "
小桃小栗 Love Love物语,6.5,(269人评分),3073,"
13话 / 2016年7月1日 "
Kanon（东映版）,6.6,(456人评分),3074,"
13话 / 2002年1月30日 / Key / Visual Art's "
收获之夜,6.3,(113人评分),3075,"
2话 / 2002/05/25 "
真・恋姬无双～少女大乱～,6.5,(396人评分),3076,"
12话 / 2010年4月1日 / 中西伸彰 / BASESON / 大岛美和 "
我的脑内选项正在全力妨碍学园恋爱喜剧,6.6,(2124人评分),3077,"
10话 / 2013年10月9日 / 稲垣隆行 / 春日部タケル "
遥远时空中 八叶抄,6.5,(239人评分),3078,"
26话 / 2004年10月5日 / つなきあき / コーエー（ルビーパーティー） / 大貫健一・小谷杏子 "
夏色奇迹,6.6,(982人评分),3079,"
12话 / 2012年4月5日 "
迷你幼女战记,6.4,(127人评分),3080,"
13话 / 2017年1月6日 "
海猫鸣泣之时,6.6,(2417人评分),3081,"
26话 / 2009年7月1日 / 竜騎士07／07th Expansion / 菊地洋子 "
亲吻姐姐,6.6,(1916人评分),3082,"
12话 / 2010年4月5日 / 名和宗則 / ぢたま某（講談社『ヤングマガジン』掲載） / 下谷智之 "
钢之管弦乐,6.3,(83人评分),3083,"
12话 / 2016年10月9日 "
七鬼神,6.6,(809人评分),3084,"
25话 / 2009年4月6日 / 高本宣弘 / 雨宮由樹/市原ゆき乃 "
愛のカタチ,6.1,(60人评分),3085,"
2话 / 2008-02-25 "
アイドル☆シスター OAD,6.2,(81人评分),3086,"
1话 / 2014年12月26日 / みうらさぶろう / 大友卓二『アイドル☆シスター』 "
冰川时代5：星际碰撞,6.2,(65人评分),3087,"
1话 / 2016年7月22日 / Mike Thurmeier / Galen T. Chu "
风之又三郎,6.2,(68人评分),3088,"
2016年3月19日 "
学生会的一己之见 Lv.2,6.6,(1171人评分),3089,"
10话 / 2012年10月13日 / 今泉賢一 / 葵せきな・狗神煌（富士見ファンタジア文庫刊） "
红领巾与王小明,6.3,(86人评分),3090,"
1话 / 2014年12月26日 / 孙猛 "
棺姬嘉依卡,6.6,(1319人评分),3091,"
12话 / 2014年4月9日 "
魔法少女什么的已经够了啦。第二季,6.5,(403人评分),3092,"
12话 / 2016年10月5日 "
小木乃伊到我家,6.5,(299人评分),3093,"
12话 / 2018年1月11日 / 空木かける（comico） "
名侦探柯南 16名嫌疑犯！？,6.5,(190人评分),3094,"
1话 / 2002 "
干支魂,6.5,(348人评分),3095,"
12话 / 2015年4月9日 / 白組＆タブリエ・コミュニケーションズ "
NEXT A-Class,6.3,(112人评分),3096,"
1话 / 2012年11月17日 "
宫本武藏 双剑驰骋之梦,6.2,(69人评分),3097,"
2009年6月13日 / 西久保瑞穂 / 中泽一登 "
人渣的本愿,6.6,(1813人评分),3098,"
12话 / 2017年1月12日 "
薄樱鬼 雪华录,6.5,(246人评分),3099,"
6话 / 2011年8月5日 "
草莓100%,6.6,(744人评分),3100,"
24话 / 2005年4月5日 / 関田修 / 河下水希 / 中原清隆 "
KiraKira☆光之美少女 A La Mode,6.2,(79人评分),3101,"
49话 / 2017年2月5日 / 貝澤幸男、暮田公平 / 東堂いづみ / 井野真理恵 "
侦探歌剧 少女福尔摩斯 Alternative ONE,6.4,(188人评分),3102,"
1话 / 2012年8月25日 "
夢喰い－つるみく式ゲーム製作,6.4,(140人评分),3103,"
2话 / 2011/07/29 "
异世界食堂,6.6,(1035人评分),3104,"
12话 / 2017年7月3日 / 犬塚惇平（ヒーロー文庫／主婦の友社 刊） "
怪怪守护神,6.6,(608人评分),3105,"
12话 / 2017年4月2日 / 倉谷涼一 / 浜田よしかづ（双葉社「月刊アクション」連載） / 中原清隆 "
前进，达瓦里希,6.5,(241人评分),3106,"
1话 / 2013-06-19 "
泰坦尼亚,6.4,(180人评分),3107,"
26话 / 2008年10月9日 / 石黒昇 / 田中芳樹 "
纯洁的轮舞曲,6.5,(284人评分),3108,"
2话 / 2012/05/25 / 西川貴史 / 夏庵 / 西川貴史 "
动画锻炼！XX,6.5,(329人评分),3109,"
12话 / 2016年10月5日 "
白色猎人,6.3,(87人评分),3110,"
25话 / 1998年4月8日 "
夜勤病棟・弐,6.3,(117人评分),3111,"
5话 / 2004年7月30日 "
英雄解体,6.1,(61人评分),3112,"
1话 / 2016年11月23日 / 黒柳トシマサ / 小山恭平 "
哆啦A梦 大雄的宇宙英雄记,6.2,(71人评分),3113,"
2015年3月7日 / 丸山宏一 "
大悪司 番外編 「殺繚乱」,6.0,(52人评分),3114,"
1话 / 2005年5月27日 "
西洋古董洋菓子店,6.5,(259人评分),3115,"
12话 / 2008年7月3日 / よしながふみ （吉永史） "
可塑性记忆,6.6,(2123人评分),3116,"
13话 / 2015年4月4日 "
数码兽拯救者 究极力量!爆裂模式发动,6.2,(70人评分),3117,"
2006年12月9日 / 長峯達也 "
阴守忍者,6.1,(65人评分),3118,"
12话 / 2006年1月7日 "
长骑美眉,6.5,(213人评分),3119,"
12话 / 2016年10月8日 / 三宅大志 / 普津澤時ヱ門 "
死神剧场版 无人的回忆,6.5,(419人评分),3120,"
1话 / 2006年12月16日 / 阿部记之 / 久保带人 "
粗点心战争,6.6,(1890人评分),3121,"
12话 / 2016年1月7日 / 高柳滋仁 / コトヤマ『だがしかし』 "
钢铁新娘,6.5,(400人评分),3122,"
12话 / 2008年10月4日 / 杉本功 "
ALL OUT!!,6.2,(69人评分),3123,"
25话 / 2016年10月6日 "
JJ萌艺社,6.5,(262人评分),3124,"
11话 / 2011年6月28日 / 野中英次 "
苍狼,6.1,(61人评分),3125,"
1话 / 1996年3月1日 "
锁链战记～赫克瑟塔斯之光～ 第1章,6.3,(115人评分),3126,"
2016年12月3日 "
森田同学很沉默,6.6,(888人评分),3127,"
13话 / 2011年7月5日 / 佐野妙 "
遥远的世界,6.4,(189人评分),3128,"
1话 / 1999年2月1日 "
追逐繁星的孩子,6.6,(1502人评分),3129,"
1话 / 2011年5月7日 / 新海誠 / 新海誠 / 西村貴世 "
少女编号,6.6,(2135人评分),3130,"
12话 / 2016年10月6日 / 井畑翔太 / Project GN "
SHOW BY ROCK!! SHORT!!,6.5,(235人评分),3131,"
12话 / 2016年7月4日 / 池添隆博 / サンリオ "
欢乐课程,6.3,(88人评分),3132,"
14话 / 2002年4月1日 / 铃木行 / 加藤やすひさ、水上ろんど "
迷茫管家与懦弱的我,6.6,(2640人评分),3133,"
13话 / 2011年7月7日 / 川口敬一郎 / あさのハジメ / 川村幸祐 "
少女波子汽水,6.4,(187人评分),3134,"
4话 / 2016-10-07 / 木之本なつみ / ema20 "
笑颜,6.4,(146人评分),3135,"
1话 / 2003年4月1日 / 新海誠 "
成惠的世界,6.2,(88人评分),3136,"
12话 / 2003年4月12日 "
妻中蜜3 THE ANIMATION,6.4,(164人评分),3137,"
2话 / 2016/09/30 "
守护甜心!!心跳,6.5,(409人评分),3138,"
51话 / 2008年10月4日 / 安田賢司 / PEACH-PIT / 崔ふみひで "
撸时代,6.3,(114人评分),3139,"
14话 / 2013-10-11 / 李豪凌 "
神样家族,6.3,(120人评分),3140,"
13话 / 2006年5月18日 / 桑島由一 "
东京猫猫,6.4,(196人评分),3141,"
52话 / 2002年4月6日 / 阿部記之 / 吉田玲子、征海未亜 / 宇佐美皓一、北山真理 "
吸血猫,6.6,(950人评分),3142,"
12话 / 2011年7月6日 / yukiusa / GLAD "
东京魔人学园剑风帖 龙龙,6.4,(149人评分),3143,"
14话 / 2007年1月19日 / 石平信司 / 今井秋芳 / 中井準 "
H2O 赤砂的印记,6.6,(836人评分),3144,"
12话 / 2008年1月3日 / 橘秀樹 / 枕 "
高地人 复仇之旅,6.1,(68人评分),3145,"
2007年6月5日 / 川尻善昭 / High Lander 恶魔的战士 "
蓝龙,6.2,(75人评分),3146,"
51话 / 2007年4月7日 / 坂口博信（原案） "
探险托里兰托,6.1,(59人评分),3147,"
37话 / 2012年7月7日 / 深澤敏則 / 林祐己 "
笨蛋的悲剧人生,6.2,(87人评分),3148,"
3话 / 2013年5月21日 "
游戏王剧场版 真红眼黑龙,6.3,(107人评分),3149,"
1999年3月6日 "
夏虫 THE ANIMATION,6.4,(136人评分),3150,"
2话 / 2009/12/25 "
我女友与青梅竹马的惨烈修罗场,6.6,(2732人评分),3151,"
13话 / 2013年1月5日 / 裕時悠示 "
萌幻变身,6.0,(54人评分),3152,"
1话 / 2012年5月25日 "
学园催眠奴隶,6.3,(118人评分),3153,"
3话 / 2010年4月16日 / シルキーズ "
名侦探柯南 BONUS FILE 幻想曲之花,6.3,(112人评分),3154,"
1话 / 2012年4月14日 "
少女们向荒野进发 OVA,6.4,(172人评分),3155,"
1话 / 2016年3月25日 / タカヒロ "
围棋少年,6.5,(275人评分),3156,"
26话 / 2005年 / 马风清 "
犬神同学和猫山同学,6.5,(734人评分),3157,"
13话 / 2014年4月10日 / くずしろ "
手冢治虫的佛陀～永无止境之旅～,6.1,(62人评分),3158,"
1话 / 2014年2月8日 / 小村敏明 / 手塚治虫 "
四娘物语,6.4,(145人评分),3159,"
2话 / 2008年2月29日 "
境界的彼方 -I'LL BE HERE- 未来篇,6.5,(1023人评分),3160,"
2015年4月25日 "
噬血狂袭,6.6,(1775人评分),3161,"
24话 / 2013年10月4日 / 山本秀世 "
個人授業～THE ANIMATION～Schoolgirl ready for a private lesson,6.1,(70人评分),3162,"
2话 / 2008年4月25日 "
期待在地下城邂逅有错吗 OVA,6.5,(280人评分),3163,"
1话 / 2016年12月7日 "
恶之华,6.6,(1600人评分),3164,"
13话 / 2013年4月5日 "
特別病棟,6.0,(55人评分),3165,"
2话 / 2007/11/25、2008/03/25 "
稻荷恋之歌 OAD,6.4,(203人评分),3166,"
1话 / 2014年6月26日 "
牝教師～淫辱の教室～,6.1,(70人评分),3167,"
3话 / 2009/06/25 "
アラルガンド The Animation,6.2,(86人评分),3168,"
1话 / 2015年5月22日 / 世徒ゆうき『アラルガンド』（ティーアイネット刊） "
こいなか -小田舎で初恋×中出しセクシャルライフ- THE ANIMATION,6.4,(116人评分),3169,"
1话 / 2016年4月28日 / くろねい "
秋叶原之旅,6.5,(801人评分),3170,"
13话 / 2017年1月4日 / 博史池畠 / ACQUIRE / 満田一 "
超心动！艺术之星,6.3,(110人评分),3171,"
13话 / 2016年10月2日 "
美少女战士Crystal 第二季,6.2,(82人评分),3172,"
13话 / 2015年1月17日 "
山田君与7位魔女 OAD,6.5,(386人评分),3173,"
2话 / 2014年12月17日 "
问答魔法学院,6.2,(91人评分),3174,"
2话 / 2008年9月12日 "
恋爱☆迁都,6.3,(95人评分),3175,"
1话 / 2011年2月25日 / 森田修平 / 桟敷大祐 "
都市传说系列,6.4,(212人评分),3176,"
4话 / 2016/01/22 / 皐月芋網 "
剧场版 精灵宝可梦超级愿望：比克提尼与白英雄 雷希拉姆,6.4,(147人评分),3177,"
日本：2011-07-16、台湾：2011-08-19、美国：2011-12-10等 "
长门有希酱的消失 OAD,6.4,(190人评分),3178,"
1话 / 2015年10月26日  "
金田一少年事件簿R,6.5,(299人评分),3179,"
25话 / 2014年4月5日 "
少年女仆,6.5,(263人评分),3180,"
13话 / 2016年4月7日 / 山本裕介 / 乙橘「少年メイド」（B's-LOG COMIC / KADOKAWA） "
世嘉硬件女孩,6.5,(269人评分),3181,"
13话 / 2014年10月8日 "
一骑当千 集锷斗士血风录,6.3,(98人评分),3182,"
1话 / 2011年11月12日 "
欢迎来到好色妖精之森,6.3,(98人评分),3183,"
2话 / 2018-02-02 / 雷火剣 "
不要撒娇呦!! 喝!!,6.1,(68人评分),3184,"
12话 / 2006年1月4日 "
花右京女仆队,6.3,(98人评分),3185,"
12话 / 2001年4月12日 / 井出安軌 / 大隈孝晴 "
小精灵灰豆,6.2,(87人评分),3186,"
26话 / 1998 "
BLACK GATE 姦淫の学園,6.0,(55人评分),3187,"
2话 / 2004/07/25 "
锁链战记～赫克瑟塔斯之光～ 第2章,6.2,(77人评分),3188,"
2017年1月14日 "
灼热的乒乓球娘,6.5,(408人评分),3189,"
12话 / 2016年10月3日 / 朝野やぐら / 杉村絢子 "
调教女仆,6.2,(73人评分),3190,"
2话 / 2007/10/25 "
就算这样我还是爱着妻子,6.4,(155人评分),3191,"
3话 / 2011/10/21 "
蓝皮鼠和大脸猫,6.4,(220人评分),3192,"
39话 / 1998 "
西方善魔女,6.0,(57人评分),3193,"
13话 / 2006年4月7日 / 荻原規子（中央公論新社刊） "
紫音之王,6.3,(127人评分),3194,"
22话 / 2007年10月13日 / かとりまさる "
画江湖之不良人 第二季,6.1,(60人评分),3195,"
40话 / 2016年7月21日 "
文学少女 剧场版,6.5,(1080人评分),3196,"
1话 / 2010年5月1日 / 多田俊介 / 野村美月 / 松本圭太 "
剧场版 精灵宝可梦超级愿望：比克提尼与黑英雄 捷克罗姆,6.3,(139人评分),3197,"
日本：2011-07-16、台湾：2011-08-19（中华电信MOD）、美国：2011-12-03等 "
大护法,6.5,(354人评分),3198,"
1话 / 2017年7月13日 / 不思凡 "
轮回的拉格朗日,6.5,(1210人评分),3199,"
12话 / 2012年1月8日 / 鈴木利正 / Production I.G / 乘田拓茂、小林千鶴 "
恶魔幸存者2,6.5,(1258人评分),3200,"
13话 / 2013年4月4日 "
小恶魔女友,6.4,(146人评分),3201,"
2话 / 2013/12/20 "
少女爱上姐姐 ～2人的Elder～,6.4,(232人评分),3202,"
3话 / 2012年8月29日 / 川面真也 / キャラメルBOX "
地狱天使,6.3,(115人评分),3203,"
1话 / 2008年10月18日 / ヒロモト森一 "
戦乙女ヴァルキリー あなたに全てを捧げます,6.0,(61人评分),3204,"
2话 / 2004-12-24 "
Phi-Brain～神之谜题3,6.3,(118人评分),3205,"
25话 / 2013年10月6日 "
竖笛与双肩书包,6.5,(954人评分),3206,"
13话 / 2012年1月5日 / 東屋めめ "
神偷奶爸3,6.4,(151人评分),3207,"
1话 / 2017年6月30日 / Pierre Coffin / Kyle Balda "
死囚乐园 OAD,6.5,(293人评分),3208,"
1话 / 2011年10月8日 "
